Type,Title,Link
Talks: Papers,Human Visual Search as a Deep Reinforcement Learning Solution to a POMDP,https://escholarship.org/uc/item/4j96v2nm
Talks: Papers,Executive function and attention predict low-income preschoolers’active category learning,https://escholarship.org/uc/item/43t3d08c
Talks: Papers,Simulating behavioural interventions for developmental deficits: When improvingstrengths produces better outcomes than remediating weaknesses,https://escholarship.org/uc/item/6ph2p14z
Talks: Papers,A Bayesian Model of Memory for Text,https://escholarship.org/uc/item/2pp181n0
Talks: Papers,Numbers Uniquely Bias Spatial Attention: A Novel Paradigm for UnderstandingSpatial-Numerical Associations,https://escholarship.org/uc/item/3gs7r3d8
Talks: Papers,"Highly Proficient Bilinguals Maintain Language-Specific Pragmatic Constraints on
Pronouns: Evidence from Speech and Gesture",https://escholarship.org/uc/item/9vn6m489
Talks: Papers,Rise and fall of conflicting intuitions during reasoning,https://escholarship.org/uc/item/3t699416
Talks: Papers,The Refugees’ Dilemma: not all deontological moral choices are of the same kind,https://escholarship.org/uc/item/18k2j8d6
Talks: Papers,I know what you need to know: Children’s developing theory of mind andpedagogical evidence selection,https://escholarship.org/uc/item/8pp849wr
Talks: Papers,"Didn’t know, or didn’t show? Preschoolers consider epistemic state and degree ofomission when evaluating teachers",https://escholarship.org/uc/item/5q77n4vn
Talks: Papers,odeling human categorization of natural images using deep featurerepresentations,https://escholarship.org/uc/item/3n56d3fm
Talks: Papers,Semantic Typology and Parallel Corpora: Something about Indefinite Pronouns,https://escholarship.org/uc/item/7z59z44h
Talks: Papers,"How Relative is the Relative Frame of Reference?Front and back in Norwegian, Farsi, German, and Japanese",https://escholarship.org/uc/item/92b1f0s6
Talks: Papers,Quantifying Infants' Statistical Word Segmentation: A Meta-Analysis,https://escholarship.org/uc/item/8nr3v125
Talks: Papers,Narrowing of the Cone-of-Direct Gaze Through Reinforcement Learning,https://escholarship.org/uc/item/7sz372q8
Talks: Papers,Functionally localized representations contain distributed information:insight from simulations of deep convolutional neural networks,https://escholarship.org/uc/item/7j91z26f
Talks: Papers,Inferential Role Semantics for Natural Language,https://escholarship.org/uc/item/8sd7r6w6
Talks: Papers,Split-Second Detection of Cooperativeness from Faces in the Trust Game,https://escholarship.org/uc/item/2rt2z8m0
Talks: Papers,Diversity in a Contrast Set Increases Generalization from a Single-Item Target,https://escholarship.org/uc/item/8rx0v1zk
Talks: Papers,Causal learning from interventions and dynamics in continuous time,https://escholarship.org/uc/item/0c61r7bj
Talks: Papers,Harmony in a non-harmonic language: word order learning in French children,https://escholarship.org/uc/item/14p705nx
Talks: Papers,How can I help? 24- to 48-month-olds provide helpspecific to the cause of others’ failed actions,https://escholarship.org/uc/item/3kh012hr
Talks: Papers,Watching Non-Corresponding Gestures Helps Learners with High VisuospatialAbility to Learn about Movements with Dynamic Visualizations: An fNIRS Study,https://escholarship.org/uc/item/3127s9x8
Talks: Papers,Learning on Multi-Touch Devices: The influence of the distance betweeninformation in pop-ups and the hands of the users,https://escholarship.org/uc/item/9t1840gv
Talks: Papers,A Flexible Mapping Scheme for Discrete and DimensionalEmotion Representations: Evidence from Textual Stimuli,https://escholarship.org/uc/item/670801tm
Talks: Papers,Maintenance of Perceptual Information in Speech Perception,https://escholarship.org/uc/item/1g9602gc
Talks: Papers,"Task-oriented Bayesian inference in interval timing: People use their prior
reproduction experience to calibrate time reproduction",https://escholarship.org/uc/item/2j3183dx
Talks: Papers,The most efficient sequence of study depends on the type of test,https://escholarship.org/uc/item/4g53p2x7
Talks: Papers,"s there an explicit learning bias?Students beliefs, behaviors and learning outcomes",https://escholarship.org/uc/item/00w8g6df
Talks: Papers,A Model of Cognitive Control in the Wisconsin Card Sorting Test:Integrating Schema Theory and Basal Ganglia Function,https://escholarship.org/uc/item/5h07865t
Talks: Papers,Distributional learning and lexical category acquisition:What makes words easy to categorize?,https://escholarship.org/uc/item/0758v5qp
Talks: Papers,Knowledge transfer in a probabilistic Language Of Thought,https://escholarship.org/uc/item/0xd7g5rm
Talks: Papers,Cross-situational learning of novel anaphors,https://escholarship.org/uc/item/11p278gd
Talks: Papers,"Expected Utility in Romantic Relationships: Satisfaction as a Cue for Romantic
Partnership Dissolution",https://escholarship.org/uc/item/734731b7
Talks: Papers,Analogical gestures foster understanding of causal systems,https://escholarship.org/uc/item/58n6v5r6
Talks: Papers,Characterizing spatial construction processes:Toward computational tools to understand cognition,https://escholarship.org/uc/item/1sf2c7jf
Talks: Papers,Mathematical invariants in people’s probabilistic reasoning,https://escholarship.org/uc/item/9cr9j5c5
Talks: Papers,"Experts are better than novices when imagining wines, but not odors in general",https://escholarship.org/uc/item/3vb586hc
Talks: Papers,The elusive oddness of or-introduction,https://escholarship.org/uc/item/1079f1nh
Talks: Papers,A Dynamic Tradeoff Model of Intertemporal Choice,https://escholarship.org/uc/item/906340xm
Talks: Papers,What is Learning? A Definition for Cognitive Science,https://escholarship.org/uc/item/0k388611
Talks: Papers,Re-representation in comparison and similarity,https://escholarship.org/uc/item/4gq9q7hn
Talks: Papers,"Comprehenders Rationally Adapt Semantic Predictions to the Statistics of the Local
Environment: a Bayesian Model of Trial-by-Trial N400 Amplitudes",https://escholarship.org/uc/item/7wj6w9tm
Talks: Papers,"The Role of Imagination in Exemplar Generation:
The Effects of Conflict and Explanation",https://escholarship.org/uc/item/64n3300n
Talks: Papers,A hierarchical Bayesian model of “memory for when”based on experience sampling data,https://escholarship.org/uc/item/5fq2b61h
Talks: Papers,Refixations gather new visual information rationally,https://escholarship.org/uc/item/4626q25n
Talks: Papers,A rational analysis of curiosity,https://escholarship.org/uc/item/52d9h9cr
Talks: Papers,Refining the distributional hypothesis:A role for time and context in semantic representation,https://escholarship.org/uc/item/3g4992x4
Talks: Papers,Cute Little Puppies and Nice Cold Beers:An Information Theoretic Analysis of Prenominal Adjectives,https://escholarship.org/uc/item/1v463899
Talks: Papers,Vanishing the mirror effect:The influence of prior history & list composition on recognition memory,https://escholarship.org/uc/item/7zb81432
Talks: Papers,Creating words from iterated vocal imitation,https://escholarship.org/uc/item/3bj5w55m
Talks: Papers,A Model of Event Knowledge,https://escholarship.org/uc/item/1nh6g2xm
Talks: Papers,"The role of intentionality in causal attribution is culturally mediated: evidence from
Chinese, Mayan, and Spanish populations",https://escholarship.org/uc/item/4z83s49r
Talks: Papers,Explaining Enculturated Cognition,https://escholarship.org/uc/item/0mh3p1fr
Talks: Papers,A Cognitive-Pharmacokinetic Computational Model of the Effect of Toluene onPerformance,https://escholarship.org/uc/item/1mh7619k
Talks: Papers,Thinking about the future: The role of spatial metaphors for time,https://escholarship.org/uc/item/42v665q5
Talks: Papers,Early Colour Word Learning in British Infants,https://escholarship.org/uc/item/0f96q3p9
Talks: Papers,Word Identification Under Multimodal Uncertainty,https://escholarship.org/uc/item/4b18g4jh
Talks: Papers,Could both be right? Children’s and adults’ sensitivity to subjectivity in language,https://escholarship.org/uc/item/9jq028x7
Talks: Papers,Word Embedding Distance Does not Predict Word Reading Time,https://escholarship.org/uc/item/26n4d54c
Talks: Papers,Is Conflict Detection in Reasoning Domain General?,https://escholarship.org/uc/item/2kx4r5jj
Talks: Papers,Sequential effects in prediction,https://escholarship.org/uc/item/71q5t8g7
Talks: Papers,Empirical tests of large-scale collaborative recall,https://escholarship.org/uc/item/7440w48w
Talks: Papers,Faulty Towers: A hypothetical simulation model of physical support,https://escholarship.org/uc/item/0x5469qg
Talks: Papers,Gaze Shifts between Text and Illustrations are Negatively Related to ReadingFluency in Beginning Readers,https://escholarship.org/uc/item/0sd068kq
Talks: Papers,A Cognitive Model of Strategic Deliberation and Decision Making,https://escholarship.org/uc/item/9rq1h35s
Talks: Papers,How Can Memory-Augmented Neural Networks Pass a False-Belief Task?,https://escholarship.org/uc/item/7zd0410m
Talks: Papers,Evidence for a facilitatory effect of multi-word units on child word learning,https://escholarship.org/uc/item/14b8n45n
Talks: Papers,"The nature of quantities influences the representation of arithmetic problems:
evidence from drawings and solving procedures in children and adults",https://escholarship.org/uc/item/8gh8r6mq
Talks: Papers,"Does Mandarin Spatial Metaphor for Time Influence Chinese Deaf Signers’
Spatio-Temporal Reasoning?",https://escholarship.org/uc/item/1qq1f3rp
Talks: Papers,Language and Spatial Memory in Japanese and English,https://escholarship.org/uc/item/4st4w2th
Talks: Papers,A Computational Model for the Dynamical Learning of Event Taxonomies,https://escholarship.org/uc/item/15q1k95w
Talks: Papers,Reverse-engineering the process:Adults’ and preschoolers’ ability to infer the difficulty of novel tasks,https://escholarship.org/uc/item/3k3724jw
Talks: Papers,"Categorization, Information Selection and Stimulus Uncertainty",https://escholarship.org/uc/item/20w5v933
Talks: Papers,"Perceptual contrast and response assimilation in sequential categorization
without feedback",https://escholarship.org/uc/item/1898h6kt
Talks: Papers,"Radical Embodied Cognition, Affordances, and the (Hard) Problemof Consciousness",https://escholarship.org/uc/item/4sn6v6tx
Talks: Papers,Convention-formation in iterated reference games,https://escholarship.org/uc/item/46r654df
Talks: Papers,"Sampling frames, Bayesian inference and inductive reasoning",https://escholarship.org/uc/item/1x680969
Talks: Papers,The adaptive evolution of early human symbolic behavior,https://escholarship.org/uc/item/8361z9db
Talks: Papers,Children’s social referencing reflects sensitivity to graded uncertainty,https://escholarship.org/uc/item/4v88j520
Talks: Papers,Investigating the Explore/Exploit Trade-off in Adult Causal Inferences,https://escholarship.org/uc/item/6wm3k1b4
Talks: Papers,Modeling transfer of high-order uncertain information,https://escholarship.org/uc/item/7gv1393g
Talks: Papers,A Priming Model of Category-based Feature Inference,https://escholarship.org/uc/item/8p32f6qs
Talks: Papers,Quantifying the impact of active choice in word learning,https://escholarship.org/uc/item/17j2k9kp
Talks: Papers,Reference Systems in Spatial Memory for Vertical Locations,https://escholarship.org/uc/item/2672752t
Talks: Papers,"Teaching by Intervention: Working Backwards,Undoing Mistakes, or Correcting Mistakes?",https://escholarship.org/uc/item/8z48f0ms
Talks: Papers,Computational and behavioral investigations of the SOB-CS removal mechanismin working memory,https://escholarship.org/uc/item/3d32v5wc
Talks: Papers,Spatial Cognition and Science: The Role of Intrinsic and Extrinsic Spatial Skillsfrom Seven to Eleven Years,https://escholarship.org/uc/item/5541p3hg
Talks: Papers,Moving together: in the body or the mind?,https://escholarship.org/uc/item/37q4c8ms
Talks: Papers,Modeling Sources of Uncertainty in Spoken Word Learning,https://escholarship.org/uc/item/6nn1v138
Talks: Papers,Knowledge of Cross-Linguistic Semantic Diversity Reduces Essentialist Beliefsabout Categories,https://escholarship.org/uc/item/1hf2696b
Talks: Papers,Decisions based on verbal probabilities:Decision bias or decision by belief sampling?,https://escholarship.org/uc/item/9f28r1c8
Talks: Papers,"Semantic diversity, frequency and learning to read: A mini-mega study withchildren",https://escholarship.org/uc/item/29k1r5bx
Talks: Papers,Testing Statistical Learning Implicitly:A Novel Chunk-based Measure of Statistical Learning,https://escholarship.org/uc/item/8jd7m3df
Talks: Papers,Minimal covariation data support future one-shot inferences about unobservableproperties of novel agents,https://escholarship.org/uc/item/8f24h1kf
Talks: Papers,The Semantics and Pragmatics of Logical Connectives: Adults’ and Children’sInterpretations of And and Or in a Guessing Game,https://escholarship.org/uc/item/1t0472h6
Talks: Papers,"Maintaining Credibility When Communicating Uncertainty:
The Role of Communication Format",https://escholarship.org/uc/item/2543228g
Talks: Papers,A modeling link between cognitive and biological homeostasis,https://escholarship.org/uc/item/0r4095g1
Talks: Papers,Viewers’ Sensitivity to Abstract Event Structure,https://escholarship.org/uc/item/80j8w1bg
Talks: Papers,Promoting Children’s Relational Understanding of Equivalence,https://escholarship.org/uc/item/796373ht
Talks: Papers,Opponent Uses of Simplicity and Complexity in Causal Explanation,https://escholarship.org/uc/item/5gw1g9zx
Talks: Papers,Principles Used to Evaluate Mathematical Explanations,https://escholarship.org/uc/item/96c0200k
Talks: Papers,Statistical and Mechanistic Information in Evaluating Causal Claims,https://escholarship.org/uc/item/2vp4v6ps
Talks: Papers,Touch Screen Text Entry as Cognitively Bounded Rationality,https://escholarship.org/uc/item/502265r6
Talks: Papers,Using Measurement Models to Understand Eyewitness Identification,https://escholarship.org/uc/item/3396h55q
Talks: Papers,A Biologically Constrained Model of Semantic Memory Search,https://escholarship.org/uc/item/1n71300b
Talks: Papers,Mechanisms of overharvesting in patch foraging,https://escholarship.org/uc/item/34r7r29b
Talks: Papers,Language-users choose short words in predictive contextsin an artificial language task,https://escholarship.org/uc/item/6cs26777
Talks: Papers,Preparatory Effects of Problem Posing on Learning from Instruction,https://escholarship.org/uc/item/9j94z6f2
Talks: Papers,Comparing Individual and Collaborative Problem Solving in EnvironmentalSearch,https://escholarship.org/uc/item/9gj5b250
Talks: Papers,Iterated Teaching Can Optimise Language Functionality,https://escholarship.org/uc/item/6v9380t8
Talks: Papers,Dynamic Effects of Conceptual Combination on Semantic Network Structure,https://escholarship.org/uc/item/58f9c15x
Talks: Papers,The provenance of modal inference,https://escholarship.org/uc/item/2p11s0hq
Talks: Papers,Numerical and Non-numerical Magnitude Estimation,https://escholarship.org/uc/item/7fn5d3ps
Talks: Papers,Variables Involved in Selective Sustained Attention Development: Advances inMeasurement,https://escholarship.org/uc/item/4wv342kf
Talks: Papers,Constructing Social Preferences From Anticipated Judgments:When Impartial Inequity is Fair and Why?,https://escholarship.org/uc/item/74m9s697
Talks: Papers,"Explaining Guides Learners Towards Perfect Patterns, Not Perfect Prediction",https://escholarship.org/uc/item/2x01m4gg
Talks: Papers,Selective Information Sampling and the In-Group Heterogeneity Effect,https://escholarship.org/uc/item/22k9j1d8
Talks: Papers,Exploring the decision dynamics of risky intertemporal choice,https://escholarship.org/uc/item/2h82h1x8
Talks: Papers,Consistent Probabilistic Simulation UnderlyingHuman Judgment in Substance Dynamics,https://escholarship.org/uc/item/08c7w7hm
Talks: Papers,Synchronization Assessment for Collective Behavior,https://escholarship.org/uc/item/0g2819mz
Talks: Papers,More Siblings Means Lower Input Quality in Early Language Development,https://escholarship.org/uc/item/6rx2z8pn
Talks: Papers,Uncovering visual priors in spatial memory using serial reproduction,https://escholarship.org/uc/item/2tq0r9b5
Talks: Papers,A core-affect model of decision making in simple and complex tasks,https://escholarship.org/uc/item/2db3r63w
Talks: Papers,Generic and Universal Generalisations:Contextualising the ‘Generic Overgeneralisation’ Effect,https://escholarship.org/uc/item/7sw557j0
Talks: Papers,"Children’s semantic and world knowledge overrides fictional information during
anticipatory linguistic processing",https://escholarship.org/uc/item/8k79v4zn
Talks: Papers,"The impact of descriptions and incentives on the simultaneous underweighting and
overestimation of rare events",https://escholarship.org/uc/item/18f3m355
Talks: Papers,An automatic method for discovering rational heuristics for risky choice,https://escholarship.org/uc/item/721295xk
Talks: Papers,Sequential Effects in the Garner Tasks,https://escholarship.org/uc/item/95g1r2nm
Talks: Papers,Error-Based Learning: A Mechanism for Linking Verbs to Syntax,https://escholarship.org/uc/item/9hr8k9m6
Talks: Papers,Repeated Interactions Can Lead to More Iconic Signals,https://escholarship.org/uc/item/1pk2q9n4
Talks: Papers,What’s worth the effort: Ten-month-old infants infer the value of goals from thecosts of actions,https://escholarship.org/uc/item/7kt9x010
Talks: Papers,Why Does Higher Working Memory Capacity Help You Learn?,https://escholarship.org/uc/item/33w4z3t7
Talks: Papers,Social Network Limits Language Complexity,https://escholarship.org/uc/item/49z7520f
Talks: Papers,Learning induced illusions: Statistical learning creates false memories,https://escholarship.org/uc/item/0ff64160
Talks: Papers,An information-seeking account of eye movements during spoken and signedlanguage comprehension,https://escholarship.org/uc/item/1692q9pw
Talks: Papers,Preschoolers appropriately allocate roles based on relative ability in acooperative interaction,https://escholarship.org/uc/item/20s6q8jn
Talks: Papers,Intuitive psychophysics: Children’s exploratory play quantitatively tracks thediscriminability of alternative hypotheses,https://escholarship.org/uc/item/2k20b9bx
Talks: Papers,Leveraging Response Consistency within Individuals to Improve Group Accuracyfor Rank-Ordering Problems,https://escholarship.org/uc/item/40w9476m
Talks: Papers,A Rational Constructivist Account of the Characteristic-to-Defining Shift,https://escholarship.org/uc/item/86h0b8bd
Talks: Papers,An incremental information-theoretic buffer supports sentence processing,https://escholarship.org/uc/item/86g6r9nr
Talks: Papers,Different processes for reading words learned before and after onset of literacy,https://escholarship.org/uc/item/6xj488tc
Talks: Papers,Multiple variable cues in the environment promote accurate and robust wordlearning,https://escholarship.org/uc/item/4203r1r4
Talks: Papers,The ecological rationality of children’s option generation and decision making,https://escholarship.org/uc/item/86m6p0tb
Talks: Papers,Multitasking Capability Versus Learning Efficiencyin Neural Network Architectures,https://escholarship.org/uc/item/5t85k9bm
Talks: Papers,Analogical Inferences in Causal Systems,https://escholarship.org/uc/item/9cq5c1r7
Talks: Papers,Individual Differences in Transfer Mediated by Conceptual Priming,https://escholarship.org/uc/item/4f95s5mn
Talks: Papers,When extremists win: On the behavior of iterated learning chains when priors areheterogeneous,https://escholarship.org/uc/item/6n1706tg
Talks: Papers,Calculating Probabilities Simplifies Word Learning,https://escholarship.org/uc/item/0mz52411
Talks: Papers,"Evaluating Vector-Space Models of Word Representation, or,The Unreasonable Effectiveness of Counting Words Near Other Words",https://escholarship.org/uc/item/1kh9p4gj
Talks: Papers,"Listeners integrate speech, gesture, and discourse structure to interpret thetemporal structure of complex events",https://escholarship.org/uc/item/8h04r7g7
Talks: Papers,Dynamics of Affordance Actualization,https://escholarship.org/uc/item/1xf8220t
Talks: Papers,Broadening the Scope of Recognition Memory,https://escholarship.org/uc/item/9p41620v
Talks: Papers,A Computational Logic Approach to Human Syllogistic Reasoning,https://escholarship.org/uc/item/0df8k0z1
Talks: Papers,Speakers’ gestures predict the meaning and perception of iconicity in signs,https://escholarship.org/uc/item/9v64z107
Talks: Papers,A Formal Approach to Modeling the Cost of Cognitive Control,https://escholarship.org/uc/item/6sb336sz
Talks: Papers,"Optimization of American English, Spanish, and Mandarin Chinese over time forefficient communication",https://escholarship.org/uc/item/3m77c97x
Talks: Papers,Relational Concept Learning via Guided Interactive Discovery,https://escholarship.org/uc/item/3ph322f4
Talks: Papers,The Use of Iconic Words in Early Child-Parent Interactions,https://escholarship.org/uc/item/3584v815
Talks: Papers,Evidence for the size principle in semantic and perceptual domains,https://escholarship.org/uc/item/1zp2h7cj
Talks: Papers,Modeling the Ellsberg Paradox by Argument Strength,https://escholarship.org/uc/item/3vm8r4ft
Talks: Papers,Causation and norms of proper functioning: Counterfactuals are (still) relevant,https://escholarship.org/uc/item/26s0x7qd
Talks: Papers,Assessing the Linguistic Productivity of Unsupervised Deep Neural Networks,https://escholarship.org/uc/item/72z2w2nd
Talks: Papers,"Opinion Cascades and Echo-Chambers in Online Networks:
A Proof of Concept Agent-Based Model",https://escholarship.org/uc/item/4m97p67t
Talks: Papers,Make-or-break: chasing risky goals or settling for safe rewards?,https://escholarship.org/uc/item/3h35745j
Talks: Papers,Inferential Pitfalls in Decoding Neural Representations,https://escholarship.org/uc/item/80t1d3np
Talks: Papers,The Relational Luring Effect: False Recognition via Relational Similarity,https://escholarship.org/uc/item/5km3d3tt
Talks: Papers,Target-to-distractor similarity can help visual search performance,https://escholarship.org/uc/item/3md8d693
Talks: Papers,Timing Time: Why Early Vision is Cognitively Impenetrable,https://escholarship.org/uc/item/5ps928xc
Talks: Papers,The Wason Selection Task: A Meta-Analysis,https://escholarship.org/uc/item/3rv0k45d
Talks: Papers,Mental Algorithms in the Historical Emergence of Word Meanings,https://escholarship.org/uc/item/7b17m6m6
Talks: Papers,A cognitive analysis of deception without lying,https://escholarship.org/uc/item/0x9132dw
Talks: Papers,Connecting stimulus-driven attention to the properties of infant-directed speech —Is exaggerated intonation also more surprising?,https://escholarship.org/uc/item/7mz1x1w4
Talks: Papers,When does a ‘visual proof by induction’ serve a proof-like function in mathematics?,https://escholarship.org/uc/item/1418v5pz
Talks: Papers,Interpreting Asymmetries in Speech Perception with Bayesian Inference,https://escholarship.org/uc/item/8cd0r7zg
Talks: Papers,Quantitative Models of Human-Human Conversational Grounding Processes,https://escholarship.org/uc/item/5457b1z7
Talks: Papers,Comprehenders Model the Nature of Noise in the Environment,https://escholarship.org/uc/item/6nn499n0
Talks: Papers,Is the strength of regularisation behaviour uniform across linguistic levels?,https://escholarship.org/uc/item/9h35625d
Talks: Papers,Converting Cascade-Correlation Neural Nets into Probabilistic Generative Models,https://escholarship.org/uc/item/04h8p11w
Talks: Papers,Mental Representations and Computational Modeling of Context-Specific HumanNorm Systems,https://escholarship.org/uc/item/22z3k0f8
Talks: Papers,Attractor Dynamics in Delay Discounting: A Call for Complexity,https://escholarship.org/uc/item/4ns9x5t8
Talks: Papers,Strategic exploration in human adaptive control,https://escholarship.org/uc/item/01w4p8ct
Talks: Papers,How Does Instance-Based Inference About Event Frequencies Develop?An Analysis with a Computational Process Model,https://escholarship.org/uc/item/7v61g1nx
Talks: Papers,Prior Expectations in Linguistic Learning: A Stochastic Model of IndividualDifferences,https://escholarship.org/uc/item/48t844bn
Talks: Papers,Effects of Grammatical Gender on Object Description,https://escholarship.org/uc/item/3j37f380
Talks: Papers,Inferring Human Interaction from Motion Trajectories in Aerial Videos,https://escholarship.org/uc/item/42f98263
Talks: Papers,Children’s spontaneous comparisons from 26 to 58 months predict performance inverbal and non-verbal analogy tests in 6th grade,https://escholarship.org/uc/item/9p02c02b
Talks: Papers,Learning About Causal Systems Through Play,https://escholarship.org/uc/item/57p4d86w
Talks: Papers,"Conditionals, Individual Variation, and the Scorekeeping Task",https://escholarship.org/uc/item/82q37117
Talks: Papers,"A case for systematic sound symbolism in pragmatics:
The role of the first phoneme in question prediction in context",https://escholarship.org/uc/item/5cb2k68j
Talks: Papers,Learning to See People Like People: Predicting Social Impressions of Faces,https://escholarship.org/uc/item/2rc145bj
Talks: Papers,A Rational Approach to Stereotype Change,https://escholarship.org/uc/item/5t407851
Talks: Papers,"Population size, learning, and innovation determine linguistic complexity",https://escholarship.org/uc/item/3x3355t4
Talks: Papers,A rational analysis of marketing strategies,https://escholarship.org/uc/item/5c3163r7
Talks: Papers,Spatial language promotes cross-domain associations in early childhood,https://escholarship.org/uc/item/78j7948x
Talks: Papers,Preemption in Singular Causation Judgments: A Computational Model,https://escholarship.org/uc/item/44x609gj
Talks: Papers,Marbles in Inaction: Counterfactual Simulation and Causation by Omission,https://escholarship.org/uc/item/2729z7r7
Talks: Papers,A Two-Step Signal Detection Model of Belief Bias,https://escholarship.org/uc/item/5189w557
Talks: Papers,Rational use of prosody predicts projection in manner adverb utterances,https://escholarship.org/uc/item/8p82k85g
Talks: Papers,A Common Neural Component for Finger Gnosis and Magnitude Comparison,https://escholarship.org/uc/item/24q1d9ks
Talks: Papers,"Flexible integration of a navigable, clustered environment",https://escholarship.org/uc/item/1v35k3pj
Talks: Papers,"The Semantic Spaces of Child-Directed Speech, Child Speech and Adult-directed
Speech: a Manifold Perspective",https://escholarship.org/uc/item/0gm536zf
Talks: Papers,From Abstract to Concrete - Evidence for designing learning platforms that adapt to user's proficiencies.,https://escholarship.org/uc/item/9p50w5vs
Talks: Papers,"Supporting Low-Performing Students by Manipulating Self-efficacy in Digital
Tutees",https://escholarship.org/uc/item/6n60w147
Talks: Papers,The impact of practice frequency on learning and retention,https://escholarship.org/uc/item/6dr7k4qq
Talks: Papers,Warm (for winter): Comparison class understanding in vague language,https://escholarship.org/uc/item/0hq7w5bn
Talks: Papers,Neural and computational arguments for memory as a compressed supportedtimeline,https://escholarship.org/uc/item/2kh3n3gg
Talks: Papers,Picturing time: Children’s preferences for visual representations of events,https://escholarship.org/uc/item/7b08z6sc
Talks: Papers,Computational Exploration of Lexical Development in Down Syndrome,https://escholarship.org/uc/item/9bb7358s
Talks: Papers,The temporal dynamics of base rate neglect: People may not be intuitivestatisticians after all,https://escholarship.org/uc/item/2dx5q3q4
Talks: Papers,Promoting Spontaneous Analogical Transfer by Idealizing TargetRepresentations,https://escholarship.org/uc/item/0pf787c8
Talks: Papers,It’s all in your head: Effects of expertise on real-time accessto knowledge during written sentence processing,https://escholarship.org/uc/item/78g262v8
Talks: Papers,"Inhibitory Control Supports Referential Context Use in Language Production and
Comprehension",https://escholarship.org/uc/item/5221d3m8
Talks: Papers,A Dynamic Process Model for Predicting Workload in an Air Traffic ControllerTask,https://escholarship.org/uc/item/49x5146n
Talks: Papers,The Dynamics of Selective Integration during Rapid Experiential Decisions,https://escholarship.org/uc/item/185036jn
Talks: Papers,Cake or Hat? Words Change How Young Children Process Visual Objects,https://escholarship.org/uc/item/3pj6b479
Talks: Papers,Looking for the Cat and Seeing the Dog:Using Visual Search to Study Semantic Knowledge in Children,https://escholarship.org/uc/item/9jj604j3
Talks: Papers,Interactivity and Ego Depletion in Insight Problem Solving,https://escholarship.org/uc/item/6g6888zr
Talks: Papers,A computational model for decision tree search,https://escholarship.org/uc/item/0v94n7cd
Talks: Papers,Approximations of Predictive Entropy Correlate with Reading Times,https://escholarship.org/uc/item/62b0s3tp
Talks: Papers,The Development of Structural Thinking about Social Categories,https://escholarship.org/uc/item/1vc7d8jb
Talks: Papers,The statistical significance filter leads to overconfident expectations of replicability,https://escholarship.org/uc/item/2mc3x8dc
Talks: Papers,Modelling dependency completion in sentence comprehensionas a Bayesian hierarchical mixture process:A case study involving Chinese relative clauses,https://escholarship.org/uc/item/1cq47820
Talks: Papers,Interpreting actions by attributing compositional desires,https://escholarship.org/uc/item/3qw110xj
Talks: Papers,Non-Symbolic Exact Quantity Representation in a Language Impaired Population,https://escholarship.org/uc/item/1258k4f5
