Type,Title,Link
Publication-based-Talks,Changing Minds Changing Tools: A Learning-Theoretic Approach to Language Acquestition,https://escholarship.org/uc/item/9qd4s75g
Publication-based-Talks,Toward a Resolution of the Debate on the Cognitive Penetrability of Perception,https://escholarship.org/uc/item/79v1v958
Publication-based-Talks,No Coherent Evidence for Bilingual Advantages in Executive Functioning,https://escholarship.org/uc/item/53w7v4rb
Publication-based-Talks,"Abstract: ""Ockham's Razor and Chimpanzee Mind-Reading""",https://escholarship.org/uc/item/0562c5c5
Publication-based-Talks,Temporal Dynamics of Categorization: Is There a Best of Both Worlds?,https://escholarship.org/uc/item/48m1s7bp
Publication-based-Talks,Global and Incremental Updating of Event Representations in Discourse,https://escholarship.org/uc/item/92f2141b
Publication-based-Talks,Information-Theoretic efficiency and semantic variation: The case of color naming,https://escholarship.org/uc/item/40r434zr
Publication-based-Talks,"When teaching break downs: Teachers rationally select what information to share, but misrepresent learners' hypothesis spaces",https://escholarship.org/uc/item/2753j2rb
Publication-based-Talks,"Success does not imply knowledge: Preschoolers believe that accurate predictions reveal prior knowledge, but accurate observations do not.",https://escholarship.org/uc/item/5hd2g3sq
Publication-based-Talks,Interruptions Lead to Improved Confidence-Accuracy Calibration: Response Time as an Internal Cue for Confidence,https://escholarship.org/uc/item/4nv4w4sp
Publication-based-Talks,It's Complicated: Children Identify Relevant Information About Casual Complexity,https://escholarship.org/uc/item/5g48r43m
Publication-based-Talks,Multimodal Surprisal in the N400 and the Index of Cognitive Activity,https://escholarship.org/uc/item/5930b5fd
Publication-based-Talks,Evaluating Reading Support Systems Through Reading Skill Test,https://escholarship.org/uc/item/41c5p41c
Publication-based-Talks,"Look, I can do it! Young children forego opportunities to teach others to demonstrate their own competence",https://escholarship.org/uc/item/8fk740dh
Publication-based-Talks,Young children use statistical evidence to infer the informativeness of praise,https://escholarship.org/uc/item/3sb9g402
Publication-based-Talks,"Comparing models of semantic fluency: Do humans forage optimally, or walk randomly?",https://escholarship.org/uc/item/8tz9m7sc
Publication-based-Talks,When criminals blow up... balloons. Associative and combinatorial information in older and younger listeners' generation of on-line predictions,https://escholarship.org/uc/item/22w0r7kg
Publication-based-Talks,What Comes to Mind? A Mix of What's Likely and What's Good,https://escholarship.org/uc/item/24c5h03t
Publication-based-Talks,Cognitive and Experimental Interstingness in Abstract Visual Narrative,https://escholarship.org/uc/item/1wd1c6mh
Publication-based-Talks,"A dynamic neural model of memory, attention and cross-situational word learning",https://escholarship.org/uc/item/892408xm
Publication-based-Talks,"You can sweat the small stuff, too: Abstraction subordinates perceptual salience to the larger goal in a category learning paradigm",https://escholarship.org/uc/item/6cx7g4nr
Publication-based-Talks,Sharing is not erring: Pseudo-reciprocity in collective search,https://escholarship.org/uc/item/01f6j3q9
Publication-based-Talks,Recommendation as Generalization: Evaluating Cognitive Models in the Wild,https://escholarship.org/uc/item/57n253g9
Publication-based-Talks,Bias in the Self-Knowledge of Global Communities,https://escholarship.org/uc/item/8820z15k
Publication-based-Talks,Outputs as inputs: Sequential Models of the Products of Infant 'Statistical Learning' of Language,https://escholarship.org/uc/item/8vk888x0
Publication-based-Talks,A resource-rational analysis of human planning,https://escholarship.org/uc/item/11j0r4gj
Publication-based-Talks,Multifunctionality in embodied agents: Three levels of neural reuse,https://escholarship.org/uc/item/2fb1d1fv
Publication-based-Talks,Tracking the Development of Automaticity in Memory Search with Human Electrophysiology,https://escholarship.org/uc/item/4qb622n2
Publication-based-Talks,Contrasting Cases Enhances Transfer of Physics Knowledge from an Engineering Design Task,https://escholarship.org/uc/item/3f12t6xh
Publication-based-Talks,Can Generic Neural Networks Estimate Numerosity Like Humans?,https://escholarship.org/uc/item/1fm93016
Publication-based-Talks,Representations of the Self-Concept and Identity-Based Choice,https://escholarship.org/uc/item/8xj3w4ts
Publication-based-Talks,Using object history to predict future behavior: Evidence for essentialism at 9 months of age,https://escholarship.org/uc/item/7v51k9n4
Publication-based-Talks,Preschoolers are more likely to direct questions to adults than to other children (or selves) during spontaneous conversational acts,https://escholarship.org/uc/item/0d70j9bq
Publication-based-Talks,Cognitive pragmatism: Children flexibly choose between facts and conjectures.,https://escholarship.org/uc/item/20r8d5j3
Publication-based-Talks,Rapid Learning in Early Attention Processing: Bayesian Estimation of Trial-by-Trial Updating,https://escholarship.org/uc/item/7nt2t6rt
Publication-based-Talks,Where do measurement units come from?,https://escholarship.org/uc/item/2kg3383g
Publication-based-Talks,Constraints and Development in Children's Block Construction,https://escholarship.org/uc/item/9031f4w2
Publication-based-Talks,What's in an Association? The Relationship Between Similarity and Episodic Memory for Associations,https://escholarship.org/uc/item/5r78h4p2
Publication-based-Talks,Learning about Cyber Deception through Simulations: Predictions of Human Decision Making with Deceptive Signals in Stackelberg Security Games,https://escholarship.org/uc/item/8pb7r5hw
Publication-based-Talks,Perceptual Learning in Correlation Estimation: The Role of Learning Category Organization,https://escholarship.org/uc/item/66x6v6vd
Publication-based-Talks,Do children privilege phonological cues in noun class learning?,https://escholarship.org/uc/item/74g7g684
Publication-based-Talks,Learning to act by integrating mental simulations and physical experiments,https://escholarship.org/uc/item/42c7q898
Publication-based-Talks,A Casual Model Approach to Dynamic Control,https://escholarship.org/uc/item/9v04k296
Publication-based-Talks,Casual Structure Learning with Continuous Variables in Continuous Time,https://escholarship.org/uc/item/3k68c185
Publication-based-Talks,The Applicability and Benefits of Virtual Reality for the Cognitive Sciences: The Case of Context-Dependent Memory,https://escholarship.org/uc/item/0p15z4v0
Publication-based-Talks,"How to Open the ""Window of Attention"" in Serial Verb Constructions",https://escholarship.org/uc/item/8fc2b32g
Publication-based-Talks,Updating Prior Beliefs Based on Ambiguous Evidence,https://escholarship.org/uc/item/92b1h096
Publication-based-Talks,Evidence for hierarchically-structured reinforcement learning in humans,https://escholarship.org/uc/item/3wx3881m
Publication-based-Talks,Cumulative improvements in iterated problem solving,https://escholarship.org/uc/item/5dd5j0cc
Publication-based-Talks,Human Casual Transfer: Challenges for Deep Reinforcement Learning,https://escholarship.org/uc/item/5b9280ch
Publication-based-Talks,Shapes in Scatterplots: Comparing Human Visual Impressions and Computational Metrics,https://escholarship.org/uc/item/6xb4t9cr
Publication-based-Talks,Effects of Illustration Details on Attention and Comprehension in Beginning Readers,https://escholarship.org/uc/item/7mx9866w
Publication-based-Talks,Contingent Responsiveness in Digital Sotrybooks: Effects on Children's Comprehension and the Role of Individual Differences in Attention,https://escholarship.org/uc/item/0276w0rb
Publication-based-Talks,Considering alternative facilities anomaly detection in preschoolers,https://escholarship.org/uc/item/7tc7j6cc
Publication-based-Talks,Social Value Learning Shifts Conceptual Representations of Faces,https://escholarship.org/uc/item/5f8947dz
Publication-based-Talks,Can a Recurrent Neural Network Learn to Count Things?,https://escholarship.org/uc/item/33h3496v
Publication-based-Talks,Do Humans Navigate via Random Walks? Modeling Navigation in a Semantic Word Game,https://escholarship.org/uc/item/0bd1b52n
Publication-based-Talks,Metaphor Framing in Multiple Communication Modalities,https://escholarship.org/uc/item/35t418v3
Publication-based-Talks,Folk economic beliefs moderate the effects of majority group status threat,https://escholarship.org/uc/item/253264n6
Publication-based-Talks,Word Learning as Network Growth: A Cross-linguistic Analysis,https://escholarship.org/uc/item/9mt3m22p
Publication-based-Talks,A model of linguistic accomodation leading to language simplification,https://escholarship.org/uc/item/7ff5s7gp
Publication-based-Talks,Task Expectations Influence Learning from Feedback,https://escholarship.org/uc/item/2333q3pm
Publication-based-Talks,Consolidation and retention of auditory catagories acquired incidentally in performing a visuomotor task,https://escholarship.org/uc/item/10c2n7cq
Publication-based-Talks,Language in Context: Incorporating Demographic Embeddings into Language Understanding,https://escholarship.org/uc/item/3v64m0bm
Publication-based-Talks,What happened? Recontructing the past through vision and sound,https://escholarship.org/uc/item/0rn9n246
Publication-based-Talks,Wiggleometer: Measuring Selective Sustained Attention in Children,https://escholarship.org/uc/item/7302k52v
Publication-based-Talks,More than just new evidence: How category learning fosters belief revision,https://escholarship.org/uc/item/2hq1774d
Publication-based-Talks,An Ownership-Advantage in Preschoolers' Future-Oriented Thinking,https://escholarship.org/uc/item/9vk0r39b
Publication-based-Talks,Sequence of discrete attentional shifts emerge from a neural dynamic architecture for conjunctive visual search that operates in continuous time,https://escholarship.org/uc/item/8zz1q08g
Publication-based-Talks,The Impact of Gesture and Prior Knowledge on Visual Attention During Math Instruction,https://escholarship.org/uc/item/3q9737z7
Publication-based-Talks,Emergence of Structured Behaviors from Curiosity-Based Intrinsic Motivation,https://escholarship.org/uc/item/0hk971rx
Publication-based-Talks,Partisan Representations: Partisan Differences in Semantic Representations and their Role in Attitude Judgements,https://escholarship.org/uc/item/08j9j72x
Publication-based-Talks,Human Decision on Targeted and Non-Targeted Adversarial Samples,https://escholarship.org/uc/item/0gn9p0ts
Publication-based-Talks,Object Recognition when Features Arrive Dynamically,https://escholarship.org/uc/item/9qs4q11n
Publication-based-Talks,Emerging abstractions: Lexical conventions are shaped by communicative context,https://escholarship.org/uc/item/81s4d7fv
Publication-based-Talks,Towards a Pedigogical Conversational Agent for Collaborative Learning: A Model Based on Gaze Recurrence and Information Overlap,https://escholarship.org/uc/item/11p1p7ps
Publication-based-Talks,Noisy Time Preference,https://escholarship.org/uc/item/4d85z8pr
Publication-based-Talks,Modeling reference production using the simultaneity approach: A new look at referential success,https://escholarship.org/uc/item/48m668cr
Publication-based-Talks,An enhanced model of gemination in spelling: Evidence from a large corpus of typing errors,https://escholarship.org/uc/item/7xc6296n
Publication-based-Talks,A resource model of phonological working memory,https://escholarship.org/uc/item/5jv4d5xq
Publication-based-Talks,How to use context to disambiguate overlapping categories: The test case of Japanese vowel length,https://escholarship.org/uc/item/63r0s3mf
Publication-based-Talks,Effectively Learning from Pedagogical Demonstrations,https://escholarship.org/uc/item/16v54626
Publication-based-Talks,Predictors of L2 word learning accuracy: A big data investiagtion,https://escholarship.org/uc/item/39j7q5vd
Publication-based-Talks,On the instrumental value of hypothetical and counterfactual thought,https://escholarship.org/uc/item/6nf1p85w
Publication-based-Talks,Arithmetic Sense Predicts CHildren's Mathematical Achievement Better Than Arithmetic Fluency,https://escholarship.org/uc/item/737838p7
Publication-based-Talks,Do social media messages incorporated into television programming impact learning? The effects of disposition to critical thinking,https://escholarship.org/uc/item/1bw9x9z7
Publication-based-Talks,Feature Ratings and Empirical Dimension-Specific Similarity Explain Distinct Aspect of Semantic SImilarity Judgments,https://escholarship.org/uc/item/9kv8j33k
Publication-based-Talks,A Neueal Network Model of Complementary Learning Systems,https://escholarship.org/uc/item/5845p3bv
Publication-based-Talks,An Instance Theory of Distrobutional Semantics,https://escholarship.org/uc/item/9vs4923g
Publication-based-Talks,Modeling the Dunning-Kruger Effect: A Rational Account of Inaccurate Self-Assessment,https://escholarship.org/uc/item/5fh7m0zt
Publication-based-Talks,Conceptual and Prosodic Cues in Child-directed Speech can Help Children Learn the Meaning of Disjunction,https://escholarship.org/uc/item/0bz8t9cc
Publication-based-Talks,From Dissimilar to Similar: Reverse Fading Assistance Improves Learning,https://escholarship.org/uc/item/2949p052
Publication-based-Talks,Psychological Underpinnings of Zero-Sum Thinking,https://escholarship.org/uc/item/11b3d7bg
Publication-based-Talks,The Aesthetics of Mathematical Explanation,https://escholarship.org/uc/item/3jt7617v
Publication-based-Talks,Action Function Learning,https://escholarship.org/uc/item/1p76k5tm
Publication-based-Talks,n-task Learning: Solving Multiple or Unknown Numbers of Reinforcement Learning Problems,https://escholarship.org/uc/item/7rg1b91f
Publication-based-Talks,Effects of visual representations on fraction arithmetic learning,https://escholarship.org/uc/item/1p34f3tv
Publication-based-Talks,Assumption Violations in Forced-Choice Recognition Judgments: Implications from the Area Theorem,https://escholarship.org/uc/item/7k3014st
Publication-based-Talks,Heirarchical Drift-Diffusion Model for Moral Dilemma: Understanding Reaction Times and Choices,https://escholarship.org/uc/item/20h5t4n6
Publication-based-Talks,A Hidden Markov Model for Analyzing Eye-Tracking of Moving Object,https://escholarship.org/uc/item/92r3s94h
Publication-based-Talks,Statistical norm effects in casual cognition,https://escholarship.org/uc/item/7g14d2f6
Publication-based-Talks,Early-Developing Casual Perception is Sensitive to Multiple Physical Constraints,https://escholarship.org/uc/item/0rm715gf
Publication-based-Talks,Retinotopically specific visual adaptation reveals thestructure of casual events in perception,https://escholarship.org/uc/item/4mh58103
Publication-based-Talks,Word Frequency Can Affect What You Choose to Say,https://escholarship.org/uc/item/5hj8w9gz
Publication-based-Talks,These boots are made for walking: Teleogical generalizations from principled connections,https://escholarship.org/uc/item/4nq120cj
Publication-based-Talks,A Neural Dynamic Architecture That Autonomously Builds Mental Models,https://escholarship.org/uc/item/1ft4x43d
Publication-based-Talks,Inferring attention through cursor trajectories,https://escholarship.org/uc/item/8604j2qv
Publication-based-Talks,Dynamic and distrobutional properties of prices,https://escholarship.org/uc/item/4zf0c9sx
Publication-based-Talks,But does it really do that? Using formal analysis to ensure desirable ACT-R model behaviour,https://escholarship.org/uc/item/3hg423jb
Publication-based-Talks,Exclusivity in casual reasoning,https://escholarship.org/uc/item/1511c7zv
Publication-based-Talks,Computational Modeling of Cognitive Control in a Flanker Task,https://escholarship.org/uc/item/3r87x4k6
Publication-based-Talks,"""But He's My Brother"": How Family Obligation Impacts Moral Judgments",https://escholarship.org/uc/item/9006691w
Publication-based-Talks,"Communicative Efficiency, Uniform Information Density, and the Rational Speech Act theory",https://escholarship.org/uc/item/3m8596qg
Publication-based-Talks,Distinct patterns of syntactic agreement errors in recurrent networks and humans,https://escholarship.org/uc/item/0623d3bt
Publication-based-Talks,Determinants and Consequences of the Need for Explanation,https://escholarship.org/uc/item/7ps0w8j5
Publication-based-Talks,The Role of Generating Versus Choosing an Error in Children's Later Error Correction,https://escholarship.org/uc/item/82z1t7xg
Publication-based-Talks,Drawings as a window into developmental changes in object representations,https://escholarship.org/uc/item/70m758ht
Publication-based-Talks,Adults and preschoolers seek visual information to support language comprehension in noisy environments,https://escholarship.org/uc/item/0x18v8gj
Publication-based-Talks,Partial source dependence and reliability revision: the impact of shared backgrounds,https://escholarship.org/uc/item/8t96w1mk
Publication-based-Talks,Delegation of a task to a partner in cooperation with a human partner and with a system partner,https://escholarship.org/uc/item/1cm2q0vn
Publication-based-Talks,Feedback in the Time-Invariant String Kernel model of spoken word recognition,https://escholarship.org/uc/item/7fr0x16z
Publication-based-Talks,The psychophysics of society: Uncertain estimates of invisible entities,https://escholarship.org/uc/item/0g81j9cd
Publication-based-Talks,Crosslinguistic transfer as category adjustment: Modeling conceptual color shift in bilingualism,https://escholarship.org/uc/item/2ds7z9vm
Publication-based-Talks,Analyzing and modeling free word associations,https://escholarship.org/uc/item/7h52305w
Publication-based-Talks,Your liking is my curiosity: a social popularity intervention to induce curiosity,https://escholarship.org/uc/item/3gz1s395
Publication-based-Talks,Children's Casual Interventions Combine Discrimination and Confirmation,https://escholarship.org/uc/item/0p40378v
Publication-based-Talks,Enhancing Adaptive Learning through Strategic Scheduling of Passive and Active Learning Modes,https://escholarship.org/uc/item/8sw2n3jh
Publication-based-Talks,An Adaptive Signal Detection Model Applied to Perceptual Learning,https://escholarship.org/uc/item/4mr7m327
Publication-based-Talks,Redefining heuristics in multi-attribute decisions: A probabilistic framework,https://escholarship.org/uc/item/17j9p70x
Publication-based-Talks,The Intrinsic Cost of Dissent,https://escholarship.org/uc/item/2ws4m5p3
Publication-based-Talks,Value-guided choice sets support efficient planning,https://escholarship.org/uc/item/9wj4d66j
Publication-based-Talks,Estimating the costs of cognitive control from task performance: theoretical validation and potential pitfalls,https://escholarship.org/uc/item/59r5d8sk
Publication-based-Talks,Constraints associated with cognitive control and the stability-flexibility dilemma,https://escholarship.org/uc/item/7nm3c7xj
Publication-based-Talks,Interspecies Distributed Cognition,https://escholarship.org/uc/item/8325h64r
Publication-based-Talks,How Much Support Is Optimal During Exploratory Learning?,https://escholarship.org/uc/item/17r1k961
Publication-based-Talks,Syntactic production is not independent of inhibitory control: Evidence from agreement attraction errors,https://escholarship.org/uc/item/3486r0jw
Publication-based-Talks,Time-Based Resource Sharing in ARCADIA,https://escholarship.org/uc/item/9q5983k6
Publication-based-Talks,Adults use gradient similarity information in compositional rules,https://escholarship.org/uc/item/8676p34d
Publication-based-Talks,Building and Dismantling Trust: From Group Learning to Character Judgments,https://escholarship.org/uc/item/2088b6wv
Publication-based-Talks,Interpersonal Coordination of Perception and Memory in Real-Time Online Social Experiments,https://escholarship.org/uc/item/49k0v19w
Publication-based-Talks,Intuitive Statistics & Metacognition in Children and Adults,https://escholarship.org/uc/item/4850s8q7
Publication-based-Talks,Stronger evidence isn't always better: A role for social inference in evidence selection and interpretation,https://escholarship.org/uc/item/9f69q5wm
Publication-based-Talks,Human decision making in black swan situations,https://escholarship.org/uc/item/3p76280v
Publication-based-Talks,Capturing human category representations by sampling in deep feature spaces,https://escholarship.org/uc/item/7b4322c3
Publication-based-Talks,Integrating dependent evidence: naive reasoning in the face of complexity,https://escholarship.org/uc/item/2458z2m2
Publication-based-Talks,Time and numbers on the fingers: Dissociating the mental timeline and mental number line,https://escholarship.org/uc/item/8jn3v0pb
Publication-based-Talks,Improving pre-algebraic thinking in preschoolers through patterning,https://escholarship.org/uc/item/48r6f318
Publication-based-Talks,Bilingual infants process mixed sentences differently in their own languages,https://escholarship.org/uc/item/31c4v9st
Publication-based-Talks,Articulating lay theories through graphical models: A study of beliefs surrounding vaccination decisions,https://escholarship.org/uc/item/0q74d6x6
Publication-based-Talks,Task dynamics reveal how fraction values are reconstructed,https://escholarship.org/uc/item/7hd44677
Publication-based-Talks,Rote versus Rule: Revisiting the Role of Language in Mathematical Thinking,https://escholarship.org/uc/item/6rf0m5vv
Publication-based-Talks,Bootstrapping from Language in the Analogical Theory of Mind Model,https://escholarship.org/uc/item/01k810w3
Publication-based-Talks,Representational and sampling assumptions drive individual differences in single category generalisation,https://escholarship.org/uc/item/3k39w49g
Publication-based-Talks,Same-different problems strain covolutional neural networks,https://escholarship.org/uc/item/9zz2g6g1
Publication-based-Talks,Dorsal Premotor Cortex and Conditional Rule Resolution: A High-Frequency TMS Investigation,https://escholarship.org/uc/item/42g5w7w5
Publication-based-Talks,Episodic Control as Meta-Reinforcement Learning,https://escholarship.org/uc/item/7zj8r415
Publication-based-Talks,Emergence of vowel-like organization in a color-based communicatino system,https://escholarship.org/uc/item/9vn6518t
Publication-based-Talks,This and that back in context: Grounding demonstrative reference in manual and social affordances,https://escholarship.org/uc/item/8pv5d89m
Publication-based-Talks,Dynamic speech adaption to unreliable cues during intentional processing,https://escholarship.org/uc/item/19h4h097
Publication-based-Talks,Black Dialect Activates Violent Stereotypes,https://escholarship.org/uc/item/0d29v5ns
Publication-based-Talks,The Phenomenology of Eye Movement Intention and their Disruption in Goal-Directed Actions,https://escholarship.org/uc/item/6fv7q60k
Publication-based-Talks,Topics and Trends in Cognitive Science (2000-2017),https://escholarship.org/uc/item/9k09z277
Publication-based-Talks,Movement as a message: inferring communicative intent from actions,https://escholarship.org/uc/item/0p36v9b3
Publication-based-Talks,Joint inferences of speakers' beliefs and referents based on how they speak,https://escholarship.org/uc/item/40754216
Publication-based-Talks,Endogenous orienting in the archer fish,https://escholarship.org/uc/item/5xs6x920
Publication-based-Talks,Efficiency of learning vs. processing: Towards a normative theory of multitasking,https://escholarship.org/uc/item/8501s6t8
Publication-based-Talks,A Rational Distributed Process-level Account of Independence Judgment,https://escholarship.org/uc/item/529609rz
Publication-based-Talks,Ecological Psychology and the Environmentalist Promise of Affordances,https://escholarship.org/uc/item/19t8852h
Publication-based-Talks,Emotion as a Form of Perception: Why William James was not a Jamesian,https://escholarship.org/uc/item/2kn6g303
Publication-based-Talks,Using Deep-Learning Representations of Complex Natural Stimuli as Input to Psychological Models of Classification,https://escholarship.org/uc/item/3vj7j48f
Publication-based-Talks,Agent versus Non-Agent Motions Influence Language Production: Word Order and Perspective in a VOS language,https://escholarship.org/uc/item/57c482xx
Publication-based-Talks,Intuituve archeology: Detecting social transmissino in the design of artifacts,https://escholarship.org/uc/item/7p40g7d2
Publication-based-Talks,Texture as a Diagnostic Signal in Mammograms,https://escholarship.org/uc/item/1hx386sk
Publication-based-Talks,"For Teaching Perceptual Fluency, Mahines Beat Human Experts",https://escholarship.org/uc/item/6p2256bg
Publication-based-Talks,Analyzing Human Negotiation using Automated Cognitive Bahavior Analysis: The Effect of Personality,https://escholarship.org/uc/item/478892ng
Publication-based-Talks,"Word length, proportion of overlap, and phonological competition in spoken word recognition",https://escholarship.org/uc/item/5c67z5g0
Publication-based-Talks,Using Ensembles of Cognitive Models to Answer Substantive Questions,https://escholarship.org/uc/item/4h2911rf
Publication-based-Talks,Monotonicity and the Complexity of Reasoning with Quantifiers,https://escholarship.org/uc/item/1w7871t8
Publication-based-Talks,Assessing Singular Causation: The Role of Casual Latencies,https://escholarship.org/uc/item/5mv0m23d
Publication-based-Talks,Supervised Learning of Actino Selection in Cognitive Spiking Neoron Models,https://escholarship.org/uc/item/4wf00586
Publication-based-Talks,Empirical Evidence from Neuroimaging Data for a Standard Model of the Mind,https://escholarship.org/uc/item/0gp961ht
Publication-based-Talks,The First Step in Harnessing the Self Conscious Emotions: A Quantitative Exploration of Shame,https://escholarship.org/uc/item/2gf7627c
Publication-based-Talks,Preschoolers adapt their exploratory strategies to the information structure of the task,https://escholarship.org/uc/item/0rv8v88m
Publication-based-Talks,Not unreasonable: Carving vague dimensions with contraries and contradictions,https://escholarship.org/uc/item/7p2130hr
Publication-based-Talks,Generalization of novel names for relations in comparison settings: the role of conceptual distance during learning and at test,https://escholarship.org/uc/item/8st1j8dn
Publication-based-Talks,Automatic Estimation of Lexical Concreteness in 77 Languages,https://escholarship.org/uc/item/7dz7k3k1
Publication-based-Talks,A neurocognitive model for predicting the fate of individual memories,https://escholarship.org/uc/item/7c9885bn
Publication-based-Talks,Game Theoretic Models of Clear versus Plain Speech,https://escholarship.org/uc/item/6rc4k1wm
Publication-based-Talks,High Chances and Close Margins: How Different Forecast Formats Shape Beliefs,https://escholarship.org/uc/item/64f2v89r
Publication-based-Talks,A Neurobiologically Motivated Analysis of Distributional Semantic Models,https://escholarship.org/uc/item/1fw6v0s0
Publication-based-Talks,Neural measures of sensitivity to a culturally evolved space-time language: shared biases and conventionalization,https://escholarship.org/uc/item/8ck4z1dk
Publication-based-Talks,A Meta-Analysis of Inftants' Mispronunciation Sensitivity Development,https://escholarship.org/uc/item/1849s18g
Publication-based-Talks,Folk philosophy of mind: Changes in conceptual structure between 4-9y of age,https://escholarship.org/uc/item/9h13526b
Publication-based-Talks,Measuring Belief Bias with Ternary Response Sets,https://escholarship.org/uc/item/895205x6
Publication-based-Talks,A Case of Divergent Predictions Made by Delta and Decay Rule Learning Models,https://escholarship.org/uc/item/3x42k7ks
Publication-based-Talks,Connecting conceptual and spatial search via a model of generalization,https://escholarship.org/uc/item/4649175q
Publication-based-Talks,Phonetic category activation drives dimension-based adaptive tuning in speech perception,https://escholarship.org/uc/item/8dq2f1nt
Publication-based-Talks,Children can use others' emotional expressions to infer their knowledge and predict their behaviors in classic false belief tasks,https://escholarship.org/uc/item/105084rd
Publication-based-Talks,"Adding types, but not tokens, affects the breadth of property induction",https://escholarship.org/uc/item/8vx1k9zv
Publication-based-Talks,A context constructivist account of contextual diversity,https://escholarship.org/uc/item/5m48r4t9
Publication-based-Talks,Factors Underlying Conceptual Change in the Sciences and Social Sciences,https://escholarship.org/uc/item/096421s9
Publication-based-Talks,Balancing informational and social goals in active learning,https://escholarship.org/uc/item/08d6d2q6
Publication-based-Talks,Exploring the Reality of the Knowledge Level: Pragmatism Embodied,https://escholarship.org/uc/item/3657m2rp
Publication-based-Talks,Developing A Cognitive Reflection Test for School-Age Children,https://escholarship.org/uc/item/18x525bn
Publication-based-Talks,Can Science Beat Out Intuition? Increasing the Accessibility of Counterintuitive Scientific Ideas,https://escholarship.org/uc/item/2hg1s55k
Publication-based-Talks,Any consensus will do: The failure to distinguish between 'true' and 'false' consensus,https://escholarship.org/uc/item/6s35j687
Publication-based-Talks,Color naming reflects both perceptual structure and communicative need,https://escholarship.org/uc/item/8p67769q
Publication-based-Talks,Comparing Theories of Speaker Choice Using Classifier Production in Mandarin Chinese,https://escholarship.org/uc/item/0q54k21k
Publication-based-Talks,Prominence in Multi-Attribute Choice: A Drift Diffusion Analysis,https://escholarship.org/uc/item/0qg420cr
Publication-based-Talks,Automatic Biases in Intertemporal Choice,https://escholarship.org/uc/item/9mb718bn
Publication-based-Talks,Assessing the Validity of Three Tasks of Risk-Taking Propensity: Behavioral Measure and Computational Modeling,https://escholarship.org/uc/item/2q60t1qc
Publication-based-Talks,Hand-Eye Coordination and Visual Attention in Infancy,https://escholarship.org/uc/item/11k8s97k
Publication-based-Talks,Parafoveal-on-Foveal Effects in High-Skill Spellers: Disambiguating Preview Influence Ambiguous Word Recognition,https://escholarship.org/uc/item/66c1d5v4
