Type,Title,Link
Papers with Oral Presentations,The Social Network Dynamics of Category Formation,https://escholarship.org/uc/item/81f5g6t0
Papers with Oral Presentations,Evaluating Models of Human Adversarial Behavior Against DefenseAlgorithms in a Contextual Multi-Armed Bandit Task,https://escholarship.org/uc/item/2gn3w566
Papers with Oral Presentations,Character-based Surprisal as a Model ofReading Difficulty in the Presence of Errors,https://escholarship.org/uc/item/19d8v8tj
Papers with Oral Presentations,Idea Generation and Goal-Derived Categories,https://escholarship.org/uc/item/0723j57x
Papers with Oral Presentations,Disentangling contributions of visual information and interaction history in theformation of graphical conventions,https://escholarship.org/uc/item/6408z76h
Papers with Oral Presentations,Efficient use of ambiguity in an early writing system:Evidence from Sumerian cuneiform,https://escholarship.org/uc/item/43t177m7
Papers with Oral Presentations,"Productivity depends on communicative intention and accessibility, not thresholds",https://escholarship.org/uc/item/2sq0r49x
Papers with Oral Presentations,Linguistic syncopation: Alignment of musical meterto syntactic structure and its effect on sentence processing,https://escholarship.org/uc/item/7jw1b4g5
Papers with Oral Presentations,Iconicity and Structure in the Emergence of Combinatoriality,https://escholarship.org/uc/item/6wm332w1
Papers with Oral Presentations,Separating object resonance and room reverberation in impact sounds,https://escholarship.org/uc/item/00h8w7q9
Papers with Oral Presentations,Dark Forces in Language Comprehension:The Case of Neuroticism and Disgust in a Pupillometry Study,https://escholarship.org/uc/item/8b4971p2
Papers with Oral Presentations,Detecting social transmission in the design of artifacts via inverse planning,https://escholarship.org/uc/item/8f60q9xb
Papers with Oral Presentations,Individual Differences in Judging Similarity Between Semantic Relations,https://escholarship.org/uc/item/3w94d5qf
Papers with Oral Presentations,The impact of anecdotal information on medical decision-making,https://escholarship.org/uc/item/3fq0q578
Papers with Oral Presentations,Controlling Attention To Solve Working Memory Tasks Using aMemory-Augmented Neural Network,https://escholarship.org/uc/item/71x6k26t
Papers with Oral Presentations,Pedagogical Questions Empower Exploration,https://escholarship.org/uc/item/9pz1p2wh
Papers with Oral Presentations,Targeted Mathematical Equivalence Training Lessens the Effects of EarlyMisconceptions on Equation Encoding and Solving,https://escholarship.org/uc/item/4tz5q6b0
Papers with Oral Presentations,Moral Reputation and the Psychology of Giving:Praise Judgments Track Personal Sacrifice Rather Than Social Good,https://escholarship.org/uc/item/06r3b017
Papers with Oral Presentations,Predictions from Uncertain Moral Character,https://escholarship.org/uc/item/4zw0b76p
Papers with Oral Presentations,Individual Differences in Self-Recognition from Body Movements,https://escholarship.org/uc/item/5xg200q5
Papers with Oral Presentations,Statistical Learning Supports Word Learning and Memory,https://escholarship.org/uc/item/32r9q9pf
Papers with Oral Presentations,How do infants start learning object names in a sea of clutter?,https://escholarship.org/uc/item/90s8m2jd
Papers with Oral Presentations,Do people use gestures differently to disambiguate the meanings ofJapanese compounds?,https://escholarship.org/uc/item/6rv967n9
Papers with Oral Presentations,"The Decision Science of Voting: Behavioral Evidence of Factors in Candidate
Valuation",https://escholarship.org/uc/item/36t9094m
Papers with Oral Presentations,Season naming and the local environment,https://escholarship.org/uc/item/6z0453jg
Papers with Oral Presentations,Tuning to Multiple Statistics:Second Language Processing of Multiword Sequences across Registers,https://escholarship.org/uc/item/6dv3925n
Papers with Oral Presentations,Comparing Alternative Computational Models of the Stroop TaskUsing Effective Connectivity Analysis of fMRI Data,https://escholarship.org/uc/item/8sk6404j
Papers with Oral Presentations,Modeling individual performance in cross-situational word learning,https://escholarship.org/uc/item/134389ps
Papers with Oral Presentations,A Unified Model of Fatigue in a Cognitive Architecture:Time-of-Day and Time-on-Task Effects on Task Performance,https://escholarship.org/uc/item/8jn4g1z9
Papers with Oral Presentations,Congenitally Blind Individuals Theories and Inferences About Object Color,https://escholarship.org/uc/item/9ff7g8g1
Papers with Oral Presentations,"I know what you did last summer (and how often).
Epistemic states and statistical normality in causal judgements",https://escholarship.org/uc/item/6s6130ht
Papers with Oral Presentations,Modelling Emotion Based Reward Valuation with Computational ReinforcementLearning,https://escholarship.org/uc/item/2zk3x40z
Papers with Oral Presentations,The Effects of Embodiment and Social Eye-Gaze in Conversational Agents,https://escholarship.org/uc/item/3hv342vx
Papers with Oral Presentations,Illusory Body Perception and Experience in Furries,https://escholarship.org/uc/item/37x5162v
Papers with Oral Presentations,Implicit Evaluations Reflect Causal Information,https://escholarship.org/uc/item/5xr93508
Papers with Oral Presentations,Unexpectedness makes a sociolinguistic variant easier to learn: Analien-language-learning experiment,https://escholarship.org/uc/item/1bc84104
Papers with Oral Presentations,Human few-shot learning of compositional instructions,https://escholarship.org/uc/item/5vr9p4ks
Papers with Oral Presentations,On Formal Verification of ACT-R Architectures and Models,https://escholarship.org/uc/item/1190b539
Papers with Oral Presentations,"Without Conceptual Information Children Miss the Boat: Examining the Role of
Explanations and Anomalous Evidence in Scientific Belief Revision",https://escholarship.org/uc/item/9h1908f1
Papers with Oral Presentations,Children Learn Words Better in Low Entropy,https://escholarship.org/uc/item/37p381r7
Papers with Oral Presentations,Active Learning for a Number-Line Task with Two Design Variables,https://escholarship.org/uc/item/3b70d6m4
Papers with Oral Presentations,Who is better? Preschoolers infer relative competence based on efficiency ofprocess and quality of outcome.,https://escholarship.org/uc/item/1f42z10q
Papers with Oral Presentations,Algebraic Patterns as Ensemble Representations,https://escholarship.org/uc/item/89h8760q
Papers with Oral Presentations,Parents Calibrate Speech to Their Children’s Vocabulary Knowledge,https://escholarship.org/uc/item/2t85207x
Papers with Oral Presentations,Conceptual Model of Self-Adaptive Systemsbased on Attribution Theory,https://escholarship.org/uc/item/7q77h6g7
Papers with Oral Presentations,"Inquiry, Theory-Formation, and the Phenomenology of Explanation",https://escholarship.org/uc/item/6061x5mv
Papers with Oral Presentations,Hard choices: Children’s understanding of the cost of action selection,https://escholarship.org/uc/item/1b56h1jv
Papers with Oral Presentations,People’s perception of others’ risk preferences,https://escholarship.org/uc/item/9ph3w743
Papers with Oral Presentations,"Verb Frequency Explains the Unacceptability of Factive and Manner-of-speaking
Islands in English",https://escholarship.org/uc/item/2zb7m1zr
Papers with Oral Presentations,Unflinching Predictions: Anticipatory Crossmodal Interactions are Unaffected bythe Current Hand Posture,https://escholarship.org/uc/item/3bv9z4qh
Papers with Oral Presentations,Developmental changes in the ability to drawdistinctive features of object categories,https://escholarship.org/uc/item/1gx7k7p7
Papers with Oral Presentations,Unconscious Number Discrimination in the Human Visual System,https://escholarship.org/uc/item/59b0j708
Papers with Oral Presentations,Limits on the Use of Simulation in Physical Reasoning,https://escholarship.org/uc/item/2rs3b62r
Papers with Oral Presentations,"Cognitive Aging Effects on Language Use in Real-Life Contexts:
A Naturalistic Observation Stu",https://escholarship.org/uc/item/32m85850
Papers with Oral Presentations,Role of Working Memory on Strategy Use in the Probability Learning Task,https://escholarship.org/uc/item/70x5r6sb
Papers with Oral Presentations,"Sensorimotor Norms: Perception and Action Strength norms for 40,000 words",https://escholarship.org/uc/item/9wj2b4w4
Papers with Oral Presentations,Does predictive processing imply predictive codingin models of spoken word recognition?,https://escholarship.org/uc/item/131077r2
Papers with Oral Presentations,Individual differences in reading experiences: The roles of mental imagery andfantasy,https://escholarship.org/uc/item/8h41346d
Papers with Oral Presentations,"Hands in mind: learning to write with both hands
improves inhibitory control, but not attention",https://escholarship.org/uc/item/1c92m7qz
Papers with Oral Presentations,Something about us: Learning first person pronoun systems,https://escholarship.org/uc/item/8nh3s85p
Papers with Oral Presentations,The Acquisition of French Un,https://escholarship.org/uc/item/6tv89374
Papers with Oral Presentations,"The complex system of mathematical creativity:Modularity, burstiness, and the network structure of how experts use inscriptions",https://escholarship.org/uc/item/5g80p847
Papers with Oral Presentations,Navigating the “chain of command”: Enhanced integrative encoding throughactive control of study,https://escholarship.org/uc/item/6d67f65v
Papers with Oral Presentations,Model-based Approach with ACT-Rabout Benefits of Memory-based Strategy on Anomalous Behaviors,https://escholarship.org/uc/item/4kk5q08w
Papers with Oral Presentations,"Modeling Children’s Early Linguistic Productivity Through the Automatic
Discovery and Use of Lexically-based Frames",https://escholarship.org/uc/item/644529zb
Papers with Oral Presentations,"Multiword Units Predict Non-inversion Errors in Children’s Wh-questions: “What
Corpus Data Can Tell Us?”",https://escholarship.org/uc/item/6vk5q6zg
Papers with Oral Presentations,Applying Deep Language Understanding to Open Text:Lessons Learned,https://escholarship.org/uc/item/7th0w0q8
Papers with Oral Presentations,Generic noun phrases in child speech,https://escholarship.org/uc/item/05c09123
Papers with Oral Presentations,Online Phonetic Training ImprovesL2 Word Recognition,https://escholarship.org/uc/item/0wh0b1t9
Papers with Oral Presentations,Explanatory Considerations Guide Pursuit,https://escholarship.org/uc/item/5sf191t1
Papers with Oral Presentations,What information shapes and shifts people’s attitudes about capital punishment?,https://escholarship.org/uc/item/234648r7
Papers with Oral Presentations,How much to purchase? - A cognitive adaptive decision making account,https://escholarship.org/uc/item/58d1z9sq
Papers with Oral Presentations,Action prediction during real-time social interactions in infancy,https://escholarship.org/uc/item/02s5k5rw
Papers with Oral Presentations,Eye See What You’re Saying: Beat Gesture Facilitates Online Resolution ofContrastive Referring Expressions in Spoken Discourse,https://escholarship.org/uc/item/7vk6w9bg
Papers with Oral Presentations,"A Mechanistic Account of Constraints on Control-Dependent Processing:Shared Representation, Conflict and Persistence",https://escholarship.org/uc/item/0q15s405
Papers with Oral Presentations,The effect of stimulus presentation time on bias: A diffusion-model based analysis,https://escholarship.org/uc/item/93x6c0k4
Papers with Oral Presentations,A Resource-Rational Mechanistic Approach to One-shot Non-cooperative Games:The Case of Prisoner’s Dilemma,https://escholarship.org/uc/item/9dz6h6tn
Papers with Oral Presentations,A Resource-Rational Process-Level Account of the St. Petersburg Paradox,https://escholarship.org/uc/item/2c90v6k5
Papers with Oral Presentations,Toward a Formal Science of Heuristics,https://escholarship.org/uc/item/27m4k0rz
Papers with Oral Presentations,The Evolutionary Dynamics of Cooperation in Collective Search,https://escholarship.org/uc/item/9z96v7js
Papers with Oral Presentations,Absolute Spatial Frames of Reference in Bilingual Speakers of EndangeredRyukyuan Languages: An Assessment via a Novel Gesture Elicitation Paradigm,https://escholarship.org/uc/item/98f7p3dq
Papers with Oral Presentations,Designing good deception: Recursive theory of mind in lying and lie detection,https://escholarship.org/uc/item/4c81849n
Papers with Oral Presentations,Imagining the good: An offline tendency to simulate good optionseven when no decision has to be made,https://escholarship.org/uc/item/6nb8x82b
Papers with Oral Presentations,Risk is Preferred at Lower Causal Depth,https://escholarship.org/uc/item/76s461qt
Papers with Oral Presentations,"The interactions of rational, pragmatic agentslead to efficient language structure and use",https://escholarship.org/uc/item/1qn4x69v
Papers with Oral Presentations,"Why do echo chambers form?The role of trust, population heterogeneity, and objective truth",https://escholarship.org/uc/item/3zx0w51m
Papers with Oral Presentations,Benefits of active control of study in autistic children,https://escholarship.org/uc/item/6n71k2zc
Papers with Oral Presentations,Deception in evidential reasoning: Willful deceit or honest mistake?,https://escholarship.org/uc/item/1rc3p7t0
Papers with Oral Presentations,Zero-sum reasoning in information selection,https://escholarship.org/uc/item/0nm3d4cn
Papers with Oral Presentations,The effect of semantic relatedness on associative asymmetry in memory,https://escholarship.org/uc/item/1fv1n40m
Papers with Oral Presentations,Word frequency affects binding probability not memory precision,https://escholarship.org/uc/item/9r4513cx
Papers with Oral Presentations,Exploring the role that encoding and retrieval play in sampling effects,https://escholarship.org/uc/item/1gs9h23v
Papers with Oral Presentations,Modeling Human Syllogistic Reasoning:The Role of “No Valid Conclusion”,https://escholarship.org/uc/item/5xm1m8h8
Papers with Oral Presentations,"Event Participants and Verbal Semantics:
Non-Discrete Structure in English, Spanish and Mandarin",https://escholarship.org/uc/item/3tf4x6jp
Papers with Oral Presentations,Parametric control of distractor-oriented attention,https://escholarship.org/uc/item/62394748
Papers with Oral Presentations,Definition of Memory for the Cognitive Sciences,https://escholarship.org/uc/item/11r0t01t
Papers with Oral Presentations,Asking goal-oriented questions and learning from answers,https://escholarship.org/uc/item/04q6z1mq
Papers with Oral Presentations,Elvis Has Left the Building: Correlational but Not Causal Relationship betweenMusic Skill and Cognitive and Academic Ability,https://escholarship.org/uc/item/3vw1k3tr
Papers with Oral Presentations,Do cross-linguistic patterns of morpheme order reflect a cognitive bias?,https://escholarship.org/uc/item/5b87d0wx
Papers with Oral Presentations,Cumulative cultural evolution in a non-copying taskin children and Guinea baboons,https://escholarship.org/uc/item/2n7721xt
Papers with Oral Presentations,"Bee-ing In the World: Phenomenology, Cognitive Science,and Interactivity in a Novel Insect-Tracking Task",https://escholarship.org/uc/item/8zp469x7
Papers with Oral Presentations,Sources of knowledge in children’s acquisition of the successor function,https://escholarship.org/uc/item/75c9n60v
Papers with Oral Presentations,Examining the multimodal effects of parent speech in parent-infant interactions,https://escholarship.org/uc/item/5fr7703m
Papers with Oral Presentations,Spatial Memory of Immediate Environments,https://escholarship.org/uc/item/9k30f8d1
Papers with Oral Presentations,An Integrated Trial-Level Performance Measure:Combining Accuracy and RT to Express Performance During Learning,https://escholarship.org/uc/item/9sz0g314
Papers with Oral Presentations,Patterns of coordination in simultaneously and sequentially improvising jazzmusicians,https://escholarship.org/uc/item/2sd113c6
Papers with Oral Presentations,Interaction between Idea-generation and Idea-externalization Processes inArtistic Creation: Study of an Expert Breakdancer,https://escholarship.org/uc/item/9hz9n35s
Papers with Oral Presentations,Partitioning the Perception of Physical and Social Events Within a UnifiedPsychological Space,https://escholarship.org/uc/item/8gw068jj
Papers with Oral Presentations,Seeing the big picture: Do some cultures think more abstractly than others?,https://escholarship.org/uc/item/4st3c923
Papers with Oral Presentations,Measuring Creative Ability in Spoken Bilingual Text: The Role of LanguageProficiency and Linguistic Features,https://escholarship.org/uc/item/73k1g915
Papers with Oral Presentations,What’s Lagging in our Understanding of Interruptions?: Effects of InterruptionLags in Sequential Decision-Making,https://escholarship.org/uc/item/5mh1b1sk
Papers with Oral Presentations,Go with Plan A: Backup Plans Help the Powerful but Distract the Powerless,https://escholarship.org/uc/item/66f32323
Papers with Oral Presentations,Ain’t that a shame: An exploration into “academic” shame and STEM learning,https://escholarship.org/uc/item/1q41f5j6
Papers with Oral Presentations,Jessie and Gary or Gary and Jessie?:Cognitive Accessibility Predicts Order in English and Japanese,https://escholarship.org/uc/item/3ts7p1r7
Papers with Oral Presentations,Neural dynamic concepts for intentional systems,https://escholarship.org/uc/item/6j917251
Papers with Oral Presentations,The Intentional Stance Toward Robots: Conceptual and MethodologicalConsiderations,https://escholarship.org/uc/item/7b40f3h4
Papers with Oral Presentations,Articulatory features of phonemes pattern to iconic meanings: evidence fromcross-linguistic ideophones,https://escholarship.org/uc/item/4kx4w43n
Papers with Oral Presentations,Inductive Biases Constrain Cumulative Cultural Evolution,https://escholarship.org/uc/item/25w59934
Papers with Oral Presentations,Towards a neural-level cognitive architecture: modeling behavior in workingmemory tasks with neurons,https://escholarship.org/uc/item/3qq7v9kc
Papers with Oral Presentations,Semantic influences on episodic memory distortions,https://escholarship.org/uc/item/2430m6d9
Papers with Oral Presentations,Rapid Presentation Rate Negatively Impacts the Contiguity Effect in Free Recall,https://escholarship.org/uc/item/0418n1x3
Papers with Oral Presentations,The Disappearing “Advantages of Abstract Examples in Learning Math”,https://escholarship.org/uc/item/7w94f25g
Papers with Oral Presentations,Prosodic cues signal the intent of potential indirect requests,https://escholarship.org/uc/item/3fq178fd
Papers with Oral Presentations,To Catch a Snitch: Brain potentials reveal knowledge-based variabilityin the functional organization of (fictional) world knowledge during reading,https://escholarship.org/uc/item/3nv7r4sj
Papers with Oral Presentations,Environmental Regularities Shape Semantic Organization throughout Development,https://escholarship.org/uc/item/68q5b1cn
Papers with Oral Presentations,Impatient to Receive or Impatient to Achieve: Goal Gradients and TimeDiscounting,https://escholarship.org/uc/item/47q275zg
Papers with Oral Presentations,"Structural Thinking about Social Categories:Evidence from Formal Explanations, Generics, and Generalization",https://escholarship.org/uc/item/9s79q8kx
Papers with Oral Presentations,"Onomatopoeia, gestures, actions and words:How do caregivers use multimodal cues in their communication to children?",https://escholarship.org/uc/item/2tt167p6
Papers with Oral Presentations,Modeling Ungrammaticality: A Self-Organizing Model of Islands,https://escholarship.org/uc/item/4ns9s9j5
Papers with Oral Presentations,"The End’s in Plain Sight: Implicit Association of Visual and Conceptual
Boundedness",https://escholarship.org/uc/item/72g2193c
Papers with Oral Presentations,"Individual differences in bodily attention: Variability in anticipatory mu rhythm power is associated with
executive function abilities and processing speed",https://escholarship.org/uc/item/3hj458xf
Papers with Oral Presentations,What Syntactic Structures block Dependencies in RNN Language Models?,https://escholarship.org/uc/item/7zr089k7
Papers with Oral Presentations,An ACT-R approach to investigating mechanisms of performance-related changesin an interrupted learning task,https://escholarship.org/uc/item/1wb1m43h
Papers with Oral Presentations,Modality Effects in Vocabulary Acquisition,https://escholarship.org/uc/item/0r76k9xk
Papers with Oral Presentations,Under pressure: The influence of time limits on human exploration,https://escholarship.org/uc/item/2mc9b380
Papers with Oral Presentations,Preschoolers jointly consider others expressions of surprise and common groundto decide when to explore,https://escholarship.org/uc/item/9k689409
Papers with Oral Presentations,A predictability-distinctiveness trade-off in the historical emergence of word forms,https://escholarship.org/uc/item/6tb249bt
Papers with Oral Presentations,Explaining intuitive difficulty judgments by modeling physical effort and risk,https://escholarship.org/uc/item/0hr316x2
