Type,Title,Link
Member Abstracts,Emotion-Color Association in Biologically Inspired Deep Neural Networks,https://escholarship.org/uc/item/4pj660d6
Member Abstracts,Eye-Tracking Multi-Modal Inference,https://escholarship.org/uc/item/4pv4h4xb
Member Abstracts,Anaphoric distance dependencies in the sequential structure of wordless visual narratives,https://escholarship.org/uc/item/4pz219xp
Member Abstracts,Multiversionality: Considering multiple possibilities in the processing of narrative,https://escholarship.org/uc/item/4qp6x5ch
Member Abstracts,Do infants infer prosocial goals from disadvantageous payoffs in joint action?,https://escholarship.org/uc/item/4r28s28m
Member Abstracts,Exploring Online Goal Inference in Real World Environments,https://escholarship.org/uc/item/4s6137gm
Member Abstracts,Can losing the sense of smell affect odor language?,https://escholarship.org/uc/item/4sr476xs
Member Abstracts,Learning to be attractive: A test of the skills hypothesis in spotted bowerbirds (Ptilonorhynchus maculatus),https://escholarship.org/uc/item/4tc511z5
Member Abstracts,State vs. Trait: Examining Gaming the System in the Context of Math Perception Tasks,https://escholarship.org/uc/item/4vh2r6nk
Member Abstracts,Cyclic reactivation of internal working memory representations of distinct feature dimensions,https://escholarship.org/uc/item/4w1613t4
Member Abstracts,It’s not so simple: morphosyntactically simpler languages are not always easier to learn,https://escholarship.org/uc/item/4xn4m2m7
Member Abstracts,Sound production of Asian elephant high-frequency vocalisations,https://escholarship.org/uc/item/4z97p217
Member Abstracts,Embodied Metaphor in Communication about Experiences of COVID-19 Pandemic,https://escholarship.org/uc/item/516380dt
Member Abstracts,Does mental simulation of alternative research outcomes reduce bias in predicted results?,https://escholarship.org/uc/item/5198g4gf
Member Abstracts,Verbs are More Metaphoric than Nouns: Evidence from the Lexicon,https://escholarship.org/uc/item/5199h9gp
Member Abstracts,The role of period correction and continuous input from a co-performer in joint rushing,https://escholarship.org/uc/item/53t397mz
Member Abstracts,Native perception of non-native speech: Speaker accent mitigates penalization for language errors in non-native speech unless the listener is conscientious,https://escholarship.org/uc/item/54r77777
Member Abstracts,Pragmatic Bias and the Learnability of Semantic Distinctions,https://escholarship.org/uc/item/5560w80r
Member Abstracts,The effect of evidentiality markers on the survival processing effect,https://escholarship.org/uc/item/55z8c57g
Member Abstracts,Concept mapping produces delayed benefits in online learning.,https://escholarship.org/uc/item/5690v3jk
Member Abstracts,The subjective value of creative outputs: appropriate or original?,https://escholarship.org/uc/item/58w9d2b4
Member Abstracts,Looking at the Pragmatics of Laughter,https://escholarship.org/uc/item/5bk4n710
Member Abstracts,Affordances and Grounding Within Concreteness Fading When Learning Proof in STEM's Geometry,https://escholarship.org/uc/item/5c05d329
Member Abstracts,Humans violate Occam’s razor in learning Gaussian mixture models,https://escholarship.org/uc/item/5ch731wc
Member Abstracts,"Unpacking the computations of human spatial search under uncertainty: noisy utility maximization, discounting, and probability warping",https://escholarship.org/uc/item/5f86218s
Member Abstracts,"Compositionality, modularity, and the architecture of the language faculty",https://escholarship.org/uc/item/5g25h8d6
Member Abstracts,Meta-strategy learning in physical problem-solving: the effect of embodied experience,https://escholarship.org/uc/item/5gf0m7x3
Member Abstracts,Testing the Altercentrism Hypothesis in Young Infants,https://escholarship.org/uc/item/5gv2m4r8
Member Abstracts,Comparing Markov and quantum random walk models of categorization decisions,https://escholarship.org/uc/item/5hq3q446
Member Abstracts,How does mental sorting scale?,https://escholarship.org/uc/item/5hx3386j
Member Abstracts,What’s in a role? The effects of personality and political differences on gender stereotype processing,https://escholarship.org/uc/item/5ks8b2n3
Member Abstracts,The Effect of Investment Position on Belief Formation and Trading Behavior,https://escholarship.org/uc/item/5nd7f4jv
Member Abstracts,Songbirds can learn flexible contextual control over syllable sequencing,https://escholarship.org/uc/item/5nq2c9vk
Member Abstracts,Action Speaks Louder than Words and Gaze: The Relative Importance of Modalities in Deictic Reference,https://escholarship.org/uc/item/5nx8d3h9
Member Abstracts,Perceptual similarity and learning from sequential statistics.,https://escholarship.org/uc/item/5p4660gr
Member Abstracts,Who is motivating? Students evaluate encouragement based on speaker’s knowledge,https://escholarship.org/uc/item/5r49c3k4
Member Abstracts,Do you hear how BIG it is? Iconic Prosody in Child Directed Language Supports Language Acquisition,https://escholarship.org/uc/item/5sg7k9hm
Member Abstracts,Discovering computational principles in models and brains,https://escholarship.org/uc/item/5sn437w9
Member Abstracts,Does encouraging gesture use help us connect remote associations?: The role of mental imagery,https://escholarship.org/uc/item/5tb378zv
Member Abstracts,Capturing uncertainty in relational learning: A Bayesian model of discrimination-based transitive inference,https://escholarship.org/uc/item/5wd488z0
Member Abstracts,I see where you are going: Perception of persuasion goals in moral narratives influences character impressions,https://escholarship.org/uc/item/613512g8
Member Abstracts,The Role of Hand Gestures in Emotion Communication,https://escholarship.org/uc/item/61p8r09h
Member Abstracts,Implicit and Explicit Cognitive Processes Associated with COVID-19 Mask-Usage Decisions,https://escholarship.org/uc/item/62g242sf
Member Abstracts,Investigating novice and expert programmers' problem solving via protocol analysis,https://escholarship.org/uc/item/62w4w2t9
Member Abstracts,A Neurocomputational Model of Prospective and Retrospective Timing,https://escholarship.org/uc/item/6379f861
Member Abstracts,Vienna Talking Faces: A multimodal database of synchronized videos (ViTaFa),https://escholarship.org/uc/item/6385207k
Member Abstracts,Stone tools and trained brains: Comparing anatomical connectivity in expert toolmakers   versus naïve subjects using Diffusion Tensor Imaging,https://escholarship.org/uc/item/6387r84d
Member Abstracts,The Perception of Reduced Reliability in an External Store Reduces Vulnerability to its Manipulation.,https://escholarship.org/uc/item/63b0p4pd
Member Abstracts,The Relationship Between Intelligence Mindset and Test Anxiety as Mediated by Effort Regulation,https://escholarship.org/uc/item/6408m336
Member Abstracts,Exploring the effects of disgust-related images on cognition in chimpanzees,https://escholarship.org/uc/item/6415b97q
Member Abstracts,A cognitive bias for Zipfian distributions? Uniform distributions become more skewed via cultural transmission,https://escholarship.org/uc/item/66c40451
Member Abstracts,Efficient adaptation to listener proficiency: The case of referring expressions,https://escholarship.org/uc/item/66j9v4st
Member Abstracts,Knowledge transfer for tool use in the Goffin's cockatoo,https://escholarship.org/uc/item/67v3k573
Member Abstracts,Creating a safe environment for text donation: towards a truly informed consent,https://escholarship.org/uc/item/68d5r55k
Member Abstracts,Why do people criticize others for suffering irrationally?,https://escholarship.org/uc/item/68d9j3b9
Member Abstracts,Impairment effect of infantile coloration on face discrimination in chimpanzees,https://escholarship.org/uc/item/6912t0m9
Member Abstracts,The association between preschool teacher-child relationship and children’s kindergarten outcomes,https://escholarship.org/uc/item/69d3k7tq
Member Abstracts,Do Ancient Philosophies Help Us Understand Modern Psychologies?,https://escholarship.org/uc/item/69n0m7t8
Member Abstracts,Effects of Scaling Shoulder Width on Passability Affordance in Virtual Reality,https://escholarship.org/uc/item/6c62w9z5
Member Abstracts,Narratives of Consensus: a Decade of Reddit Discourse on Marijuana Legalization,https://escholarship.org/uc/item/6cs7m36w
Member Abstracts,Exploring learning trajectories with dynamic infinite hidden Markov models,https://escholarship.org/uc/item/6ct569xr
Member Abstracts,The Relationship Between Mental Imagery Vividness and Blind Reaching Performance,https://escholarship.org/uc/item/6g77x401
Member Abstracts,A Cognitive Bias for Cross-Category Word Order Harmony,https://escholarship.org/uc/item/6h03n0kn
Member Abstracts,"Face, body and object representations in the human and dog brain",https://escholarship.org/uc/item/6h31f8q5
Member Abstracts,Diachronic Entropy Rate in Language Evolution:  A Case Study of 2500 Years of Historical Chinese,https://escholarship.org/uc/item/6hz0c67z
Member Abstracts,Virtual Poster Presenter: An Emotional Cognitive Architecture in Action,https://escholarship.org/uc/item/6jb070f0
Member Abstracts,Unveiling unconscious biases and stereotypes in students: The necessity of self-reflection in Higher Education,https://escholarship.org/uc/item/6k97t362
Member Abstracts,A Bilingual Inhibitory Control Advantage in Mandarin-English Speaking High School Students in China: An Internet-Based Study,https://escholarship.org/uc/item/6m93j5k3
Member Abstracts,Intention beyond Desire: Humans Spontaneously Commit to Future Actions,https://escholarship.org/uc/item/6qt4040q
Member Abstracts,The Statistical Properties of Color and Shape of Objects in Visual Categorization,https://escholarship.org/uc/item/6rx7q02j
Member Abstracts,Humans start out altercentric: the ontogenetic development of other-centered cognition,https://escholarship.org/uc/item/6s67f0k9
Member Abstracts,"The ‘know-what’ and the ‘know-how’: importance of declarative and procedural memory systems in the L2 learning of morphology, syntax and semantics",https://escholarship.org/uc/item/6tw2c0rg
Member Abstracts,Emotion Expression Captured by Utterances in Acting and Underpinning Internal Changes in Actors,https://escholarship.org/uc/item/6vb2x02z
Member Abstracts,"Computational Analysis of Social Cues in the Response to Joint Attention, The More the Better",https://escholarship.org/uc/item/6vv830qd
Member Abstracts,Effect of morphine administration on human social motivation during stress,https://escholarship.org/uc/item/6w14k5xh
Member Abstracts,Processing differences among irregular inflection classes,https://escholarship.org/uc/item/6w32b2hm
Member Abstracts,Expertise modulates neural tracking of dance and sign language,https://escholarship.org/uc/item/6x20792j
Member Abstracts,The differential effect of explicit and implicit instructions on response execution: a hypnosis study,https://escholarship.org/uc/item/6xf9c3q8
Member Abstracts,How Face Mask in COVID-19 Pandemic Disrupts Face Learning and Recognition in Adults with Autism Spectrum Disorder?,https://escholarship.org/uc/item/6xk7n1rb
Member Abstracts,"Chimpanzees seek help, but not strategically",https://escholarship.org/uc/item/6xp8d4th
Member Abstracts,The importance of stability in children’s and adults’ block-building,https://escholarship.org/uc/item/6z15j5b9
Member Abstracts,"Oh, the Irony!: Interpersonal Variation in the Processing of Foreign-Accented and Native Irony",https://escholarship.org/uc/item/6z77k0cn
Member Abstracts,Time course of EEG oscillations during creative problem solving,https://escholarship.org/uc/item/6zz0m4wj
Member Abstracts,Promoting Relational Responding: The Role of Prior Exposure to the Sample,https://escholarship.org/uc/item/70n7v50c
Member Abstracts,Attentional strategies during category learning: an eye-tracking study,https://escholarship.org/uc/item/70q7j57q
Member Abstracts,Language as a bootstrap for compositional visual reasoning,https://escholarship.org/uc/item/71t3f3qq
Member Abstracts,Ritualized commitment displays in humans and non-human primates,https://escholarship.org/uc/item/7439d9ms
Member Abstracts,Effects on word learning from spacing and category variability,https://escholarship.org/uc/item/74h760bj
Member Abstracts,‘Hello! *What your name?’  Children’s evaluations of ungrammatical speakers after live interaction,https://escholarship.org/uc/item/77j7c9gn
Member Abstracts,Thinking about thinking through inverse reasoning,https://escholarship.org/uc/item/77v2c6pm
Member Abstracts,Can early birds … fly? Awakening conventional metaphors further down the maze,https://escholarship.org/uc/item/78n0c0p5
Member Abstracts,Complexity of processing to activate magnitude representation for common fractions and precision of their magnitude representations in fraction magnitude comparison,https://escholarship.org/uc/item/78s6x1vt
Member Abstracts,Perspective Taking in Virtual Reality: Addressing Gender Bias in STEM,https://escholarship.org/uc/item/7b76g6wn
Member Abstracts,Appreciating interleaved benefits: The effect of metacognitive activities on the selection of learning strategy,https://escholarship.org/uc/item/7bs7756n
Member Abstracts,Distributed Brain Connectivity Predicts Individual Differences in Forgetting: A Neurocomputational Analysis of resting-state fMRI,https://escholarship.org/uc/item/7db683mj
Member Abstracts,Competence Assessment by Stimulus Matching: An Application of GOMS to Assess Chunks in Memory,https://escholarship.org/uc/item/7dh1s1cb
Member Abstracts,Subitizing Abilities of Bilingual Subset-Knowers,https://escholarship.org/uc/item/7g0378rt
Member Abstracts,Brain Connectivity-Based Prediction of Semantic Network Properties Related to Creativity,https://escholarship.org/uc/item/7gb6p2w5
Member Abstracts,Sampling Associations with (Un)related Suggestions,https://escholarship.org/uc/item/7h07n684
Member Abstracts,Belief Change Triggers Behavioral Change,https://escholarship.org/uc/item/7j1765r2
Member Abstracts,Computational Modelling of the Cross-Cultural Differences in Face Perception,https://escholarship.org/uc/item/7jd3v5m2
Member Abstracts,How do chimpanzees explore their environment prior to a risky decision?,https://escholarship.org/uc/item/7k88b7v8
Member Abstracts,How do the Concepts of Native Language Influence Second Language Learning? : Evidence from the Reconstruction of Word Semantic Domain,https://escholarship.org/uc/item/7kp9j8v5
Member Abstracts,Pragmatics of Metaphor Revisited: Formalizing the Role of Typicality and Alternative Utterances in Metaphor Understanding,https://escholarship.org/uc/item/7kq207zs
Member Abstracts,Deciding to be wrong: Optimism and pessimism in motivated information search,https://escholarship.org/uc/item/7kz2p4mq
Member Abstracts,Encouraging far-sightedness with automatically generated descriptions of optimal planning strategies: Potentials and Limitations,https://escholarship.org/uc/item/7mz7t7bx
Member Abstracts,The role of counterfactual reasoning in responsibility judgments,https://escholarship.org/uc/item/7p6400p0
Member Abstracts,The human visual system spontaneously computes approximate number,https://escholarship.org/uc/item/7pt6147z
Member Abstracts,Distributed semantics in a neural network model of human speech recognition,https://escholarship.org/uc/item/7s77z1t8
Member Abstracts,Folk theory of epidemics: insights from a 14-day diary study during COVID-19,https://escholarship.org/uc/item/7t26p2j9
Member Abstracts,Vertical directionality ratings as lexical norms for English verbs,https://escholarship.org/uc/item/7xw368q9
Member Abstracts,Network Dynamics of Scientific Knowledge Reveal a Single Conceptual Core that Declines Over Time,https://escholarship.org/uc/item/7zw7960r
Member Abstracts,Explaining the Gestalt principle of common fate as amortized inference,https://escholarship.org/uc/item/80b9d7qn
Member Abstracts,Associative learning of new word forms in a first language and gustatory stimuli,https://escholarship.org/uc/item/80p5n0ct
Member Abstracts,Sampling Heuristics for Active Function Learning,https://escholarship.org/uc/item/81j5r762
Member Abstracts,A preregistered study exploring language-specific distributional learning advantages in English-Mandarin bilingual adults,https://escholarship.org/uc/item/83v2h50r
Member Abstracts,An information and coding theoretical approach to combinatorial communication,https://escholarship.org/uc/item/85h6v0rx
Member Abstracts,Serial reversal learning using a colour discrimination task in two Ara species,https://escholarship.org/uc/item/85j2r2vp
Member Abstracts,Visual Processing of Biological Motion in the Periphery under Attentional Load,https://escholarship.org/uc/item/8780b8ss
Member Abstracts,Confidence in control: Metacognitive computations for information search,https://escholarship.org/uc/item/8781t3nt
Member Abstracts,Is it for all? Spatial abilities matter in processing gestures during the comprehension of spatial language,https://escholarship.org/uc/item/87c3d004
Member Abstracts,Impact of Socio-Economic Status on Cognitive Processing,https://escholarship.org/uc/item/87v8z576
Member Abstracts,"Can Retrieval Practice of The Testing Effect Increase Self-efficacy in Tests and Reduce Test Anxiety, in 10- to 11-Year-olds?",https://escholarship.org/uc/item/885291qk
Member Abstracts,The influence of media exposure on children’s evaluations of non-local accents,https://escholarship.org/uc/item/88j6h0md
Member Abstracts,Can algorithms learn from babies? Exploring how infant learning can inform and inspire unsupervised learning algorithms,https://escholarship.org/uc/item/88k817gj
Member Abstracts,Tracking the Unknown: Modeling Long-Term Implicit Skill Acquisition as Non-Parametric Bayesian Sequence Learning,https://escholarship.org/uc/item/88r620fm
Member Abstracts,Effects of global discourse coherence on local contextual predictions,https://escholarship.org/uc/item/8b37x574
Member Abstracts,Computational-Neuroscientific Correspondence of Oscillating-TN SOM Neural Networks,https://escholarship.org/uc/item/8bh1n404
Member Abstracts,Memory Performance in Special Forces: Speedier Responses Explain Improved Retrieval Performance after Physical Exertion,https://escholarship.org/uc/item/8cd256tc
Member Abstracts,"Regression,  encoding,  control: an integrated approach to shared representations with distributed coding",https://escholarship.org/uc/item/8cj3c0p5
Member Abstracts,Are you talking about me? A pilot investigation of how gender modulates the effects of self-relevance and valence on emotional feelings,https://escholarship.org/uc/item/8d79j7x5
Member Abstracts,Common Origins of Social Interaction of Different Species:  The Model of Coherent Intelligence Linking Physics to Social Sciences,https://escholarship.org/uc/item/8d80v6z1
Member Abstracts,Cognitive Effort and Preference: A Curious Case of Rotated Words,https://escholarship.org/uc/item/8dj7m8tj
Member Abstracts,A Self-Supervised and Predictive Processing-Based Model of Event Segmentation and Learning,https://escholarship.org/uc/item/8g68h5sm
Member Abstracts,A theory of algorithms and implementations and their relevance to cognitive science,https://escholarship.org/uc/item/8j10382n
Member Abstracts,Exploring the influence of semantics on the German plural system: a wug study,https://escholarship.org/uc/item/8jh84047
Member Abstracts,Are Explicit Frequency Counters Necessary in Computational Models of Early Word Segmentation?,https://escholarship.org/uc/item/8jm2d4tr
Member Abstracts,Linguistic distributional information about object labels affects ultrarapid object categorization,https://escholarship.org/uc/item/8jn300sn
Member Abstracts,Grounding Word Learning Across Situations,https://escholarship.org/uc/item/00n6r0px
Member Abstracts,AUGMENTING LINGUISTIC INTELLIGENCE THROUGH CHESS TRAINING - AN EMPIRICAL STUDY,https://escholarship.org/uc/item/01j5w5xb
Member Abstracts,Behind the Bar: Coordinated Collision Avoidance in a Goal-Directed Joint Action Task,https://escholarship.org/uc/item/0292r7ws
Member Abstracts,Emotion Words May Connect Complex Emotional Events and Facial Expressions in Early Childhood,https://escholarship.org/uc/item/03m5b46k
Member Abstracts,SpeakEasy Pronunciation Trainer: Personalized Multimodal Pronunciation Training,https://escholarship.org/uc/item/0458r7rc
Member Abstracts,Interpretations of meaningful and ambiguous hand gestures from individuals with and without Autism Spectrum Disorder (ASD),https://escholarship.org/uc/item/046546ks
Member Abstracts,Lay Theories of Manipulation: Do Consumers Believe They are Susceptible to Marketers’ Trickery?,https://escholarship.org/uc/item/04d67838
Member Abstracts,Task strategies mediate the interaction between working memory and other cognitive systems,https://escholarship.org/uc/item/04p8953t
Member Abstracts,Modeling human planning in a life-like search-and-rescue mission,https://escholarship.org/uc/item/0656601r
Member Abstracts,Perceptual Sensitivity to an Artificial Co-Actor in Competitive 2D Pong,https://escholarship.org/uc/item/06s651b0
Member Abstracts,Assessing prosocial tendencies of parrots in food sharing situations,https://escholarship.org/uc/item/0797j92z
Member Abstracts,"Long-term effects of valence, concreteness, and arousal on lexical reproduction",https://escholarship.org/uc/item/0901t2ht
Member Abstracts,The Funny Thing About Algorithm Aversion: Investigating Bias Toward AI Humor,https://escholarship.org/uc/item/0973h14f
Member Abstracts,Structural Inductive Biases in Emergent Communication,https://escholarship.org/uc/item/09b496t7
Member Abstracts,Pandemic Panic: The Effect of Disaster-Related Stress on Negotiation Outcomes,https://escholarship.org/uc/item/0bd1t0b0
Member Abstracts,Verb learning in young children: Are types of comparisons important?,https://escholarship.org/uc/item/0bh608f5
Member Abstracts,Metaphors Embedded in Chinese Characters Bridge Dissimilar Concepts,https://escholarship.org/uc/item/0c25w98z
Member Abstracts,Empirical Support for a Rate-Distortion Account of Pragmatic Reasoning,https://escholarship.org/uc/item/0fg427ng
Member Abstracts,A virtual actor with socially emotional behavior,https://escholarship.org/uc/item/0h47x7rj
Member Abstracts,Exploring the Structure and Grounding of Concrete and Abstract Categories,https://escholarship.org/uc/item/0h79d5dm
Member Abstracts,Primates evolved spectrally complex calls in compensation for reduction in olfactory cognition,https://escholarship.org/uc/item/0jw446s9
Member Abstracts,Is Iconic Language More Vivid?,https://escholarship.org/uc/item/0ks11001
Member Abstracts,Fast or efficient? Strategy selection in the game Entropy Mastermind,https://escholarship.org/uc/item/0ks9755b
Member Abstracts,The Omniglot Jr. challenge; Can a model achieve child-level character generation and classification?,https://escholarship.org/uc/item/0n09g2ck
Member Abstracts,Effects of articulatory suppression on the homophone judgments of Chinese-character words,https://escholarship.org/uc/item/0nc06477
Member Abstracts,Sustained Attention in Phonological Form Preparation: Evidence from Highly Associated Word Pairs,https://escholarship.org/uc/item/0q5649r5
Member Abstracts,Great apes’ understanding of others’ beliefs in two manual search tasks,https://escholarship.org/uc/item/0rc7h5fc
Member Abstracts,"Moderators of Acquiescing to Intuition: Strength of Intuition, Task Characteristics and Individual Differences.",https://escholarship.org/uc/item/0s3258rv
Member Abstracts,Mind over Body: Investigating Cognitive Control of Cycling Performance with Dual-Task Interference,https://escholarship.org/uc/item/0s72x6p8
Member Abstracts,Distinct rhythms of joint and individual action: Evidence from an auditory sequence production paradigm,https://escholarship.org/uc/item/0v0464w3
Member Abstracts,Investigating the effect of distance entropy on semantic priming,https://escholarship.org/uc/item/10c1z5fh
Member Abstracts,Do chimpanzees represent the actions of a co-ordination partner?,https://escholarship.org/uc/item/11k4v28v
Member Abstracts,Long-range sequential dependencies precede complex syntactic production in language acquisition,https://escholarship.org/uc/item/11n7x07t
Member Abstracts,Effects of interim testing and feature highlighting on natural category learning,https://escholarship.org/uc/item/13t7w88d
Member Abstracts,Learning rate and success as a function of code-switching strategies in the input,https://escholarship.org/uc/item/1591s6nh
Member Abstracts,"New exposure, no constraints: Semantic restrictions on novel nouns do not constrain adults’ subsequent referent selections",https://escholarship.org/uc/item/16j0z2g7
Member Abstracts,The Effects of Dyadic Conversations on Coronavirus-Related Belief Change,https://escholarship.org/uc/item/1778c6kz
Member Abstracts,Enhancing Preschool Readiness: Evidence from a Home-based Game to Improve 5-year-old Children’s Mastery of Symbolic Numbers and Concepts,https://escholarship.org/uc/item/17h046h8
Member Abstracts,A neural network model of referent identification in the inter-modal preference looking task,https://escholarship.org/uc/item/18p5g2dh
